,floor,floors_count,rooms_count,total_meters,price,cian_id,distance_to_subway,distance_to_center,district_rank
3723,2,5,4,59.3,5950000,294625624,0.0,26257.7752514478,16
3724,5,5,4,49.0,6400000,294392900,0.00172253875138691,10294.627365684306,17
3725,5,5,4,49.8,6400000,272176725,0.0014413661518456434,11068.184803480492,17
3726,1,5,4,49.0,6450000,297376164,0.0014394520231588816,11442.583259566078,17
3727,4,5,4,49.2,6500000,294847362,0.0008242594767576096,10710.407618797426,7
3728,3,5,4,49.0,6500000,298944705,0.001324273027938509,10124.753521459736,17
3729,3,5,4,49.5,6500000,297494537,0.0016356061590006472,10977.70438724873,17
3730,3,5,4,49.0,6600000,295733397,0.0,15747.271153831902,13
3731,5,5,4,51.6,6750000,298257142,0.0006791295165553096,9896.64155241942,7
3732,5,6,4,47.9,6750000,297274747,0.0012552366389792411,8513.539875342074,17
3733,3,5,4,49.1,6850000,298757068,0.001147132159167327,10438.12717594656,7
3734,5,5,4,49.0,6950000,287148007,0.00046098579043848053,10288.826265165037,7
3735,1,5,4,49.1,6999000,296508916,0.00413651320393235,11435.195494503032,17
3736,4,5,4,49.1,6990000,298144402,0.0011239732999124552,11122.567997105343,17
3737,3,5,4,49.0,7000000,277725187,0.0011412956934902737,11648.751077084507,17
3738,1,5,4,48.9,7000000,299357192,0.001620170100791058,11105.742071517814,17
3739,3,5,4,48.6,7000000,297322786,0.00413651320393235,11435.195494503032,17
3740,1,5,4,49.0,7000000,288875854,0.0015055118159509402,12206.072135903683,17
3741,3,5,4,49.0,7199000,299142294,0.001620170100791058,11105.742071517814,17
3742,2,5,4,49.0,7200000,296944525,0.0012981126943041558,11296.32722708897,17
3743,1,5,4,49.0,7350000,299145721,0.0008772792620128108,8400.910877072089,14
3744,1,5,4,48.6,7499000,298165768,0.0012754258790080443,11167.856427093988,17
3745,3,9,4,68.0,7490000,297444378,0.0,27851.172822601613,13
3746,2,5,4,58.7,7500000,299470030,0.0013028216875097536,8286.849078537698,17
3747,2,5,4,49.4,7500000,298133101,0.00044512250949580855,13548.13622824715,17
3748,4,5,4,60.2,7500000,286148624,0.0010763116751051178,12344.674567829868,17
3749,3,5,4,49.1,7500000,282636286,0.0016306013760179847,11545.780331909897,17
3750,4,5,4,49.0,7500000,299328943,0.0023959789354711,9067.334983519764,14
3751,4,5,4,62.0,7500000,298870559,0.0,25807.707873270014,13
3752,5,9,4,74.0,7500000,296572787,0.0,27559.82918332137,16
3753,4,10,4,73.0,7600000,298633278,0.0,19770.81717950233,13
3754,2,5,4,49.3,7600000,299497225,0.0013553885778925946,10231.64964193141,17
3755,5,5,4,48.9,7600000,297448551,0.0,15655.629442351606,13
3756,1,5,4,48.5,7650000,297454290,0.0,15634.312550699275,13
3757,3,5,4,49.9,7700000,292389551,0.0023182312271079314,11573.088588772107,17
3758,5,5,4,60.2,7849999,284247026,0.001745294735744115,10587.627816634456,17
3759,4,5,4,49.0,7800000,298081789,0.0009170500627342834,11539.216739885871,17
3760,4,5,4,59.5,7850000,294315717,0.0005915419837347412,11801.83578802116,17
3761,3,5,4,49.0,7900000,297188751,0.0013493726682316475,8586.458007461688,17
3762,3,5,4,49.0,8000000,298745516,0.00482866223478691,10354.637297005007,17
3763,9,9,4,79.8,8000000,299111978,0.0,27012.08265084478,16
3764,5,5,4,48.1,8000000,278513551,0.0,15634.312550699275,13
3765,2,5,4,97.6,8200000,293186280,0.0,21202.60297811823,13
3766,2,5,4,59.8,8200000,295132563,0.0005068649799701801,13313.185470556158,17
3767,2,5,4,49.2,8290000,295185569,0.0009946075958164313,11750.83254813254,17
3768,3,5,4,60.0,8300000,297153145,0.0010270902374781025,11691.122214967785,17
3769,1,2,4,54.2,8500000,296964337,0.0,10777.382746130494,10
3770,2,5,4,49.4,8500000,290187061,0.0017931091056268321,8745.80823748242,14
3771,2,5,4,58.8,8500000,277448374,0.0025575585874325745,10003.354999629211,17
3772,2,9,4,62.4,8600000,299248261,0.0007445327837300944,10844.9304109918,15
3773,5,5,4,59.1,8599999,297174800,0.0,11425.942670489656,17
3774,1,9,4,73.5,8600000,299088500,0.0005858712622240953,10637.022914054336,6
3775,7,9,4,71.5,8700000,297644944,0.0,26925.23064925352,16
3776,8,9,4,91.9,8800000,293917297,0.0,24211.743346030977,16
3777,3,9,4,78.4,8900000,257121919,0.0,26572.568454018696,16
3778,4,5,4,59.3,9000000,298273636,0.0038430885853579714,10570.627941785877,17
3779,1,9,4,72.7,9000000,298421261,0.00032753833231638176,10080.677914553246,10
3780,2,2,4,81.6,9000000,299067734,0.0,26048.383605232728,11
3781,1,9,4,76.0,9000000,294769303,0.0006115770150476426,10370.344532426694,15
3782,1,9,4,76.0,9000000,293278575,0.0002962571676026439,9481.059245149836,10
3783,1,9,4,72.2,9150000,286798549,0.00026426510536034303,10300.809957999894,10
3784,1,9,4,74.2,9150000,299065435,0.0015101014809577983,9405.696013354003,14
3785,6,6,4,74.8,9400000,293891803,0.0,21955.576495381472,18
3786,3,5,4,60.3,9450000,297753632,0.0014883255058237086,9937.607184911385,14
3787,1,12,4,84.0,9499999,296635295,0.0,15096.284343192792,13
3788,7,9,4,97.4,9500000,296875717,0.0,28304.55689247634,13
3789,4,5,4,59.3,9500000,299415034,0.0010948414646109637,11588.012890342803,17
3790,2,9,4,73.3,9500000,296413092,0.00047497999528281335,10084.839422355988,8
3791,4,14,4,78.0,9500000,296067627,0.0,8400.570673532635,10
3792,5,8,-1,107.0,9600000,298902647,0.001155465451820089,3610.7024972155764,1
3793,6,9,4,74.5,9700000,291596837,0.000864499433781766,10029.376897174927,15
3794,1,4,4,91.3,9700000,296781861,0.0,26362.697752087686,16
3795,8,10,4,87.5,9800000,298137930,0.0,12684.783481619159,10
3796,9,9,4,64.4,9800000,288769847,0.0005741477527136059,9788.492324241784,14
3797,1,10,4,80.8,9800000,282490691,0.000315424163145002,12567.557561595715,17
3798,3,5,4,59.5,9800000,298482902,0.0032191881873121133,10387.321064929516,14
3799,4,5,4,85.6,9990000,292909091,0.0010007899574617579,12929.475642306592,15
3800,1,9,4,73.6,9990000,298008542,0.00025460301269159,10222.077704759864,10
3801,4,9,4,73.0,10000000,291837339,0.001434242293130375,8061.692119786112,9
3802,1,14,4,75.0,10000000,297219099,0.0,10361.703357491668,10
3803,1,5,4,90.0,10200000,299081559,0.0005342283332222214,9068.623946659536,7
3804,7,9,4,72.0,10200000,284066987,0.0002933096698072386,13976.890807548318,6
3805,1,9,4,75.7,10165000,297735340,0.0006750220127001938,12763.463482449513,6
3806,1,9,4,75.7,10250000,298978975,0.0006750220127001938,12763.463482449513,6
3807,5,9,4,73.3,10250000,298220272,0.0007622331413805795,13913.699541646138,6
3808,7,9,4,73.2,10300000,296684596,0.0002491571896820703,10321.638755886863,10
3809,12,14,4,74.6,10299999,298753013,0.0009207940176497438,12753.747523287395,6
3810,2,9,4,73.6,10250000,299037894,0.0005770913339926463,9922.198780878534,8
3811,1,10,4,86.8,10400000,296204857,0.0,19197.152500990596,13
3812,8,10,4,86.4,10399999,298936830,0.0,27923.663589812968,13
3813,7,9,4,74.1,10480000,297008748,0.0008286796450511072,10200.071066321289,6
3814,7,9,4,75.0,10500000,274930725,0.0017696884954661837,11724.912997103613,6
3815,9,9,4,74.2,10450000,284437836,0.0009409135939319896,12380.857986101117,6
3816,5,5,4,48.6,10500000,299528934,0.0029020254572751417,10527.537376824344,17
3817,6,10,4,73.4,10500000,298020726,0.0008435949011226614,9442.794295154019,14
3818,3,6,-1,96.0,10500000,296710067,0.006565749842610255,10309.176667150827,15
3819,3,9,4,64.0,10590000,296506914,0.0033484676360805194,8710.270565326171,14
3820,1,9,4,78.51,10600000,287480576,0.0007621188056008075,8300.15694143633,14
3821,3,9,4,74.0,10700000,271567769,0.0008257006700442817,10962.33343883866,6
3822,1,9,4,88.6,10700000,295338510,0.0,27535.308815672375,16
3823,9,14,4,75.0,10700000,291384037,0.0,14605.076872035155,13
3824,6,14,4,74.0,10800000,297792180,0.0009997704155347703,12636.23709022344,6
3825,1,9,4,78.1,10999999,299651385,0.000736230864251203,11565.87278803246,6
3826,3,6,4,75.5,10980000,294792727,0.003931826808802985,4692.958085412356,3
3827,10,14,4,74.8,10999000,299658655,0.0011909264062414553,16621.00655245826,15
3828,5,9,4,73.3,10990000,299253437,0.0002167993714415152,10532.099014711654,10
3829,6,9,4,75.1,11000000,298165378,0.003407160880205937,9040.724266661255,15
3830,5,11,4,73.1,11000000,298481837,0.0018006881618264207,12391.652083251676,7
3831,6,9,4,76.7,11000000,292847240,0.0007979976603593453,11904.691169120659,6
3832,4,10,4,72.2,11000000,284763025,0.0007872275829581431,12464.739367112192,7
3833,5,9,4,77.2,11090000,298035698,0.0007210426821283182,9566.660203267596,15
3834,8,9,4,76.4,11100000,299397242,0.0031416550600670847,8688.62072144777,14
3835,8,9,4,77.5,11200000,298840190,0.0012939559217185143,10809.612580783234,15
3836,3,9,4,72.9,11300000,289318628,0.0007865581322336966,10457.063809848341,15
3837,7,7,4,74.0,11300000,287617975,0.001382860698246465,3429.801922708482,3
3838,1,10,4,89.2,11500000,297812159,0.00034148299333564523,10746.467048133694,13
3839,8,10,4,73.4,11500000,297583927,0.000830522655336839,8228.849383040384,9
3840,6,25,4,108.0,11500000,294995837,0.0004730230058844114,14820.628191315078,18
3841,8,9,4,74.0,11500000,297813093,0.0008257006700442817,10962.33343883866,6
3842,9,9,4,73.0,11500000,295902355,0.0009069808741208032,11569.717139394843,6
3843,5,9,4,79.7,11500000,279396389,0.0007611165618260269,10188.322488771963,15
3844,5,7,4,73.0,11500000,296476976,0.0,31250.280438378835,12
3845,24,27,4,90.7,11650000,272854337,0.0012118628549632822,14428.167988401361,6
3846,9,9,4,73.4,11750000,298428387,0.0009845949878291333,12648.371573332153,14
3847,3,14,4,82.7,11890000,299615243,0.0,26892.37078726857,11
3848,2,11,4,93.9,11990000,297724090,0.0,22757.142736821595,18
3849,12,14,4,74.1,11999998,291459291,0.0013551396477662582,16470.794101302447,15
3850,9,10,4,88.0,11900000,273336479,0.0,4295.9037797657365,16
3851,2,9,4,73.4,11900000,280011824,0.0005523623701821953,10777.658644234136,6
3852,7,18,4,92.9,12000000,298754322,0.0006000159099681303,12873.016661490987,10
3853,6,6,4,59.7,12000000,290704157,0.0018059388372612638,2133.6967865010647,1
3854,4,7,4,98.4,12000000,295908567,0.0030342753229319216,2034.8641627737366,4
3855,1,10,4,90.0,12000000,297737043,0.000951459899704268,9026.264672562556,9
3856,2,14,4,74.2,12000000,290717286,0.0003719991547069351,10825.843718388523,13
3857,6,14,4,74.6,12000000,296908142,0.00025475591390013754,8438.22610605035,10
3858,6,7,4,90.2,12299999,298379593,0.0010536574913981194,2611.972350163371,4
3859,5,5,4,69.2,12300000,293912994,0.0009707492497321987,3654.0114348488737,2
3860,9,10,4,87.7,12250000,294602178,0.0003078722316820356,11023.078793080509,9
3861,2,5,4,108.8,12498000,296934817,0.0014724192924668487,7819.481223209119,15
3862,12,14,4,75.0,12500000,298978939,0.0011909264062414553,16621.00655245826,15
3863,6,7,4,92.0,12500000,297841334,0.0010536574913981194,2611.972350163371,4
3864,14,14,4,71.3,12500000,288004038,0.0,15565.713612676038,13
3865,3,4,4,97.8,12500000,286120274,0.0,17756.850191479694,16
3866,9,18,4,69.9,12500000,295261064,0.0,15498.264331662738,13
3867,1,9,4,80.7,12500000,268660441,0.0017103796607979658,13084.346550092085,14
3868,6,10,4,100.9,12699000,285032535,0.0,18842.763874870983,6
3869,3,14,4,75.0,12690000,296215933,0.0009931418112402565,8907.97298182467,15
3870,5,5,4,83.0,12800000,272505309,0.002886145294600513,3218.212160739271,2
3871,2,9,4,74.1,12900000,296636529,0.0009340173664469701,13176.769300783408,6
3872,4,4,4,81.5,12900000,298927596,0.0,26489.525591041478,18
3873,7,18,4,93.3,12990000,298883102,0.0006000159099681303,12873.016661490987,10
3874,3,4,4,80.0,12950000,296134088,0.002255903897512653,3892.466265386225,2
3875,10,18,4,95.5,12900000,290521422,0.000562982683626816,12923.305993098335,10
3876,9,9,4,82.1,12990000,289696749,0.0,13957.320636500148,13
3877,6,9,4,89.3,12900000,293510459,0.0,15417.409131138218,13
3878,7,9,4,77.7,13000000,294467371,0.0008697005085447916,10218.357960779304,8
3879,1,10,4,73.3,13000000,298411709,0.000479552259022916,10171.750171687983,8
3880,2,3,4,110.0,13000000,294476079,0.0,24859.915392268715,13
3881,5,5,-1,100.0,13000000,296309998,0.0013654254077868195,2446.3283946427964,4
3882,9,10,4,78.2,13200000,296750717,0.0006415855164355901,12088.887389551532,6
3883,4,9,4,82.6,13300000,299151980,0.00023398620349643004,13957.320636500148,13
3884,5,7,4,76.8,13500000,298760830,0.0018236791550767834,2159.6612472471306,3
3885,1,9,4,77.7,13500000,294850376,0.0020653930140936056,9817.462644733343,15
3886,1,10,4,88.0,13500000,296396297,0.0003603140287059766,10602.169050297745,9
3887,6,6,4,89.0,13500000,286418259,0.0024416705991537084,3519.4348025656063,3
3888,6,6,4,86.2,13500000,292044105,0.0018072102898172922,3089.3199584597364,1
3889,6,9,4,94.0,13500000,295693901,0.00466066666342014,12130.377940889844,6
3890,2,7,4,86.0,13500000,295403571,0.0014043016229943498,3099.9038534155366,1
3891,4,6,4,81.4,13600000,297272136,0.00030303351524249106,3526.5323365685235,3
3892,4,7,4,104.3,13600000,299414215,0.0035158835355740864,8609.85831729279,17
3893,8,9,4,73.0,13650000,297810890,0.001434242293130375,8061.692119786112,9
3894,2,9,4,81.1,13760000,293804428,0.0014030177156929297,5050.901982756264,4
3895,3,6,4,65.1,13700000,296507530,0.001857848237688488,2441.9350319310233,1
3896,1,8,4,83.4,13700000,298974003,0.0009232997082554684,9225.890154839368,7
3897,7,8,4,79.8,13700000,280312705,0.0033193853053753012,2831.492782671638,2
3898,4,5,4,75.6,13700000,287648077,0.0015304489674532681,6147.886552249068,7
3899,5,6,4,73.4,13800000,293402580,0.003438928501011145,2450.0143548505325,2
3900,2,10,4,81.0,13900000,270414233,0.0014030177156929297,5050.901982756264,4
3901,13,16,4,93.3,13800000,280400916,0.0,6146.635440363442,10
3902,4,12,4,95.3,14000000,293909511,0.0010026436806447007,16295.760382748625,15
3903,2,4,4,77.3,14000000,296401032,0.0,15667.595385551502,5
3904,4,5,4,98.0,13950000,293820522,0.002840185829049922,2015.3465742283342,4
3905,2,3,4,85.3,14000000,298474321,0.002123223534405355,11874.877772328568,17
3906,2,4,4,77.2,14000000,296012240,0.0018116447474394457,3148.769183161439,2
3907,8,9,4,74.8,14000000,295379200,0.0008435949011226614,9442.794295154019,14
3908,1,10,4,75.9,13995000,298841650,0.0010903384773252693,12577.883988482543,8
3909,3,10,4,86.1,14000000,299226175,0.00047073661321565417,10007.148842277667,9
3910,3,6,4,112.0,14000000,284696221,0.0,24840.41635264812,18
3911,3,4,4,85.0,14200000,295749351,0.0,18595.016075974003,12
3912,5,7,4,89.4,14100000,298763371,0.003931826808802985,4692.958085412356,3
3913,5,5,4,93.1,14350000,295413930,0.0013693223001916644,2139.802345134126,1
3914,8,18,4,93.7,14290000,297842223,0.0,12840.796249121604,10
3915,3,5,4,99.8,14499000,298891112,0.0014779976456840414,4069.883696735373,14
3916,2,5,4,75.2,14400000,297085431,0.002070383271478221,2890.816333061548,2
3917,1,3,4,84.5,14400000,295048648,0.0013317528686060856,1388.4604572824874,4
3918,1,17,4,85.3,14500000,288049823,0.0033104800243024114,8212.984887962179,9
3919,2,12,4,95.6,14500000,299239207,0.001020980453062857,15385.011379482423,15
3920,5,5,4,119.0,14500000,289697027,0.002757440976487716,2823.811268002697,2
3921,1,9,4,78.9,14499000,299281649,0.0006013394968851357,12383.600177649056,6
3922,1,10,4,78.9,14499000,296558493,0.0006013394968851357,12383.600177649056,6
3923,4,7,4,88.0,14799000,294846761,0.0032257402313091705,4212.154298781389,7
3924,9,10,4,87.4,14700000,293983197,0.0016237352198423065,8624.062896414467,15
3925,5,12,4,94.0,14700000,289424733,0.0017368655221205035,7466.253593604351,9
3926,5,6,4,111.0,14900000,278633025,0.0008186198784551549,6037.617078137705,17
3927,2,7,4,94.4,14850000,278019630,0.0003063905137877506,3494.8870440542005,3
3928,7,18,4,107.2,14900000,285533494,0.0,12062.179015729305,7
3929,2,5,4,80.0,15000000,257586529,0.000708843198433369,3162.3094375146916,2
3930,1,5,4,90.5,15000000,296781828,0.0005162058054781518,9058.466744688849,7
3931,5,5,4,116.0,15000000,299028250,0.0007505597721261032,3666.2268953224034,2
3932,3,5,4,99.8,15000000,295712516,0.0014779976456840414,4069.883696735373,14
3933,5,7,4,74.7,15000000,299527203,0.0003908434023934365,4250.514112946539,4
3934,5,6,-1,136.3,15000000,298519197,0.0017804027713515225,2024.2016938083393,1
3935,1,12,4,93.9,15200000,284400404,0.0017368655221205035,7466.253593604351,9
3936,2,16,4,119.8,15100000,299132105,0.00020510891311232107,8682.447062602208,10
3937,19,20,4,99.8,15250000,284307059,0.0,11247.722522119675,13
3938,6,17,4,95.5,15300000,296050282,0.0,11723.606109069337,10
3939,1,9,4,110.0,15499000,297011976,0.0,12090.802195200155,13
3940,5,14,4,104.9,15500000,299577737,0.0,14850.66382275377,6
3941,3,6,4,79.8,15499999,298419597,0.0011674771427641157,1610.82907435339,1
3942,2,5,4,75.9,15560000,299192495,0.006263400059153964,1825.7881999150227,1
3943,2,6,4,99.6,15500000,298086249,0.0021442351970102098,2889.7771686544875,2
3944,3,12,4,96.2,15500000,298731698,0.0014614466585357246,8716.387739486327,9
3945,1,6,4,73.4,15500000,291695499,0.0015665248144025642,2124.000929822359,3
3946,3,4,4,74.3,15500000,297032492,0.001141919289826131,1306.8436829063105,4
3947,1,5,4,84.2,15500000,288539575,0.0008874408522389449,3883.0844656369113,2
3948,3,6,4,85.0,15700000,299659722,0.0038768886956942064,2809.371219415612,2
3949,3,3,4,99.1,15690000,294571475,0.0003752683255455906,5898.216102810819,10
3950,2,5,4,72.1,15600000,297430693,0.0015077111388200667,6157.975201580355,7
3951,5,14,4,91.0,15600000,286812768,0.0010556990677869156,4711.80705933001,4
3952,4,5,4,100.6,15700000,284800963,0.0014327303499696168,3773.2090435777627,2
3953,4,6,4,101.2,15790000,274403633,0.0014498301866184178,3375.4688542553668,3
3954,9,16,4,86.0,15850000,295390244,0.0005063906835718182,10330.164076413308,8
3955,1,12,4,88.0,15850000,290512157,0.00044024572447915475,9234.446657602162,9
3956,2,5,4,89.1,16000000,299172974,0.0,14550.130857519487,5
3957,12,19,4,108.0,15900000,280450416,0.0004803692086113785,12062.179015729305,7
3958,4,6,4,95.7,16000000,299525260,0.0004711908783109023,5213.328616330487,8
3959,5,5,4,95.0,15990000,297103767,0.0012547353412125496,1884.4858568649793,1
3960,3,6,4,111.6,16000000,287170967,0.0014967111456519024,2803.407170612371,1
3961,3,4,4,95.9,16000000,297754146,0.001388896404569524,4100.306744120241,14
3962,3,4,4,96.0,16000000,297681677,0.001388896404569524,4100.306744120241,14
3963,4,7,4,109.5,15970000,283478570,0.001828002079307053,3170.3157604802427,3
3964,4,4,4,81.2,16000000,274206709,0.0026360353190035355,2091.2954752143237,1
3965,4,12,4,95.8,15990000,274312879,0.0010026436806447007,16295.760382748625,15
3966,5,9,4,96.0,16000000,295193231,0.0014080111775511496,12401.887305554574,8
3967,3,4,4,74.5,16000000,292945920,0.0016150875342225667,2672.2878693981897,1
3968,1,12,4,95.3,16300000,299121011,0.0009357408745321965,16233.204851508262,15
3969,5,6,4,85.9,16200000,298401527,0.0012930618514561414,2483.8351710093752,1
3970,4,6,4,81.0,16350000,296476982,0.000767960442796994,4212.154298781389,7
3971,2,5,4,100.6,16300000,286554052,0.0009778725972486482,5957.430051049311,17
3972,15,16,4,105.5,16250000,297942842,0.0006568429311925659,7617.318096824889,15
3973,3,5,4,90.1,16320000,285791228,0.0030735890693138804,9917.495168057763,15
3974,2,5,4,92.8,16500000,293864694,0.0004933185634941931,5704.564051432617,10
3975,7,10,4,74.6,16499999,298682144,0.0009736246026862832,9520.956845236296,15
3976,2,4,4,74.0,16500000,293959533,0.0009158321842249851,2536.702013525728,4
3977,9,19,4,113.4,16400000,294789025,0.0,11803.088386018626,13
3978,5,5,4,98.0,16500000,298851117,0.0010871443215423379,6518.533707387722,17
3979,2,6,4,113.0,16500000,290202231,0.0015979033293898647,3429.232682769588,3
3980,5,6,4,80.6,16400000,296290803,0.0014724610851936132,1867.9129414471577,4
3981,4,8,4,90.0,16480000,293102795,0.010361036178271313,5075.252070451515,6
3982,3,7,4,84.3,16500000,284722578,0.0015665248144025642,2124.000929822359,3
3983,3,5,4,94.1,16500000,287616740,0.0026902921831342477,8628.457227982624,6
3984,2,3,4,100.1,16500000,281166370,0.001051262551194305,1217.4601198315363,3
3985,2,4,4,83.0,16700000,299015308,0.0013984211540699935,3581.576270456108,2
3986,7,7,4,84.2,16750000,294857663,0.0,3750.110461219057,2
3987,1,5,4,100.5,16800000,296046319,0.00141622815619521,2759.4248385553606,1
3988,2,6,4,89.9,16700000,296487467,0.001138155006400377,5152.395142236984,9
3989,5,10,4,89.1,16700000,297847251,0.0030289100962034173,8038.6420192051555,9
3990,2,4,4,76.5,16790000,293216356,0.0010180614898651,2918.3697313714574,1
3991,2,4,4,83.0,16700000,298510221,0.0013984211540699935,3581.576270456108,2
3992,2,6,4,98.1,16700000,295880561,0.003931826808802985,4692.958085412356,3
3993,1,5,4,100.0,16750000,291581258,0.0024581194846994324,5278.768712560279,9
3994,2,6,4,89.9,16900000,296092909,0.001138155006400377,5152.395142236984,9
3995,6,6,4,109.1,16950000,297038579,0.003671741219093097,3141.5386765230824,2
3996,3,5,4,90.6,17000000,294231573,0.002886145294600513,3218.212160739271,2
3997,5,6,4,88.6,17000000,267986618,0.0029345091622735167,1722.3753541124306,4
3998,4,6,4,90.4,17000000,279178028,0.001640572727866348,2157.483424620921,1
3999,2,5,4,121.0,17300000,292278052,0.003556681877653113,2536.4922274268056,2
4000,9,12,4,81.7,17300000,295933676,0.001142425076156625,5255.1682415418245,4
4001,4,4,4,146.0,17250000,292540314,0.0003548193584350737,2987.0730901366474,3
4002,9,25,4,105.1,17343000,265838007,0.0005360607951744609,11606.638588724754,6
4003,2,5,4,112.9,17500000,281042676,0.0,28358.88045048562,16
4004,4,4,3,78.0,16800000,287362808,0.0018703649121198252,5095.318204175805,9
4005,4,5,4,81.4,17950000,298457200,0.000933108453872491,2726.947158676419,2
4006,4,8,3,67.9,16300000,299083057,0.0012246950712290366,3287.5858422330207,2
4007,2,8,1,32.9,5990000,277896720,0.0024590726802812416,2043.5517966694472,4
4008,5,5,1,32.1,6965700,297045565,0.0014750942134710988,2031.4599046271317,4
4009,13,14,1,25.85,9939999,279352025,0.0,6908.371857739092,10
4010,4,5,-1,20.9,7294933,295938212,0.0042242401410705855,2063.3407990339447,4
4011,5,5,1,20.0,5825500,297045544,0.0014750942134710988,2031.4599046271317,4
4012,1,5,-1,25.3,7099344,293687544,0.0042242401410705855,2063.3407990339447,4
4013,9,18,-1,35.58,9318402,290539872,0.00573409307627456,7004.55980333839,14
4014,3,9,1,23.71,8909999,299481346,0.00024131935475818608,4386.753252758496,3
4015,9,18,-1,35.38,9234180,296846414,0.00573409307627456,7004.55980333839,14
4016,5,12,-1,22.8,8525376,289388363,0.0,45698.99600438173,5
4017,2,6,-1,23.7,5273365,299506288,0.0013728242297818014,4326.790658366911,14
4018,2,9,1,18.62,4973572,295859159,0.0,14219.929287195602,13
4019,2,19,1,25.1,8400000,293135775,0.0015561615366635922,6574.416520169278,9
4020,7,16,-1,24.4,8500000,297692860,0.0033362017085776813,5661.396611433766,7
4021,8,18,-1,39.49,9880398,290539857,0.00573409307627456,7004.55980333839,14
4022,8,18,-1,40.86,10076076,296846408,0.00573409307627456,7004.55980333839,14
4023,6,8,1,28.1,10500000,293955405,0.0011254875375892395,4304.738370012683,6
4024,3,4,1,28.98,4745000,299521411,0.003223893152721998,3004.158237055417,2
4025,3,23,1,25.09,5206765,298977395,0.0,13805.204170430852,9
4026,1,5,-1,18.7,3450000,299503783,0.001183125076323163,4171.599061522578,3
4027,12,27,1,20.12,5030000,297361025,0.00026152698674096806,16044.327746041614,6
4028,3,5,1,26.68,7050000,288345392,0.002415837371339145,2056.6873997463344,1
4029,1,7,1,24.8,5250184,298034331,0.0,16374.336100202292,13
4030,3,6,1,26.68,7040000,296521881,0.002478520400820307,2063.415238595443,1
4031,2,4,1,30.0,7300000,287128743,0.0011693140298161553,2364.5909359888724,1
4032,3,5,1,24.2,4994986,295183000,0.0,27929.454284763448,18
4033,4,21,1,28.1,6990000,297664728,0.00024025612000818083,8057.476630819977,8
4034,1,5,-1,32.0,8334033,295363973,0.004118136037232583,2034.2661137223627,4
4035,7,10,1,28.41,13753281,297998447,0.0023737459827687245,5037.781360137036,9
4036,6,14,1,26.0,8560000,299649242,0.0004852665188459701,3703.327704703221,4
4037,3,11,-1,29.1,6690000,277270307,0.00508351860295716,5305.729883300576,7
4038,5,15,-1,21.57,5095891,298767309,0.002088270244195842,6835.296791873763,10
4039,2,5,1,20.0,4100000,297954435,0.0011776936786617317,2756.4416207485615,4
4040,5,10,1,26.6,9576000,298355549,0.0008111979058960016,7911.875279368751,6
4041,2,4,1,26.84,4950000,296321928,0.000738821910273551,1900.0262534106516,3
4042,4,9,1,23.0,9177000,294546137,0.0005839236475528783,3372.3078697533624,1
4043,2,6,1,29.7,7500000,297264030,0.0012820103190892612,1647.8838035629014,1
4044,2,4,1,32.0,7600000,287171076,0.0011693140298161553,2364.5909359888724,1
4045,2,4,1,20.0,4999000,299646341,0.0022988864419426097,2001.312377792492,3
4046,3,10,1,24.5,8000132,296659502,0.0005857890412959522,7742.194844551407,6
4047,2,5,-1,31.9,14838358,292492730,0.01086089478595681,1706.666919240915,3
4048,2,17,1,50.5,14150226,296729906,0.0012372366690202644,9364.667145349973,15
4049,1,5,1,29.01,4990000,299392821,0.0010961513439571443,2566.4413705927827,3
4050,1,5,1,20.81,3720000,299180814,0.0008159463935724668,2566.4413705927827,3
4051,2,14,1,22.6,7192450,290735446,0.0003710789876812801,6270.818078420478,14
4052,1,5,1,32.61,5390000,299171718,0.0008159463935724668,2566.4413705927827,3
4053,2,14,1,20.0,6616320,293795738,0.0003710789876812801,6270.818078420478,14
4054,2,5,1,26.33,4685000,293481854,0.0004115065445321168,2655.414757972595,3
4055,2,4,1,28.48,5900215,299312171,0.0,16840.845053024983,13
4056,2,5,1,18.73,3355000,298811369,0.0004115065445321168,2655.414757972595,3
4057,5,6,1,28.8,7290000,296972364,0.008920050407860768,2393.018917061455,3
4058,2,2,1,11.0,3690000,287446022,0.0022229761402180305,3491.1816831574597,3
4059,14,17,1,19.71,6218505,298050453,0.0002374534952760344,4178.483754247512,4
4060,4,5,-1,35.2,9921008,295664681,0.004118136037232583,2034.2661137223627,4
4061,4,5,-1,35.9,9618890,295664671,0.0042242401410705855,2063.3407990339447,4
4062,13,25,1,24.25,8244091,297024827,0.0021572434903891925,6646.457521838213,9
4063,3,5,1,31.0,7150000,294974843,0.0,26502.539502352614,18
4064,1,5,-1,34.9,9302020,291165334,0.0042242401410705855,2063.3407990339447,4
4065,3,13,1,27.1,6352219,297182842,0.0002545638473059476,11649.043416710198,9
4066,4,4,-1,50.0,7295000,294651891,0.006943103253152223,2539.8058696116454,2
4067,7,21,1,29.4,6000000,291984646,0.0003987030340293596,9567.53489441851,15
4068,8,25,1,22.2,4907670,299100880,0.00029210135341679026,12914.3343796289,9
4069,5,5,1,44.42,10950000,286202332,0.004158990912945211,1418.7590399904147,3
4070,15,21,1,26.7,5450000,297640572,0.0,20433.736543442858,6
4071,12,12,1,47.84,14208481,292252113,0.00026714932171682066,11593.562182676531,9
