,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,cian_id,adress,longitude,latitude
3673,3,23,1,25.09,5206765,Приморский, Ивинская,1к2,Зенит,298977395,Ивинская 1к2,30.1260104,60.0327736
3674,1,5,-1,18.7,3450000,Адмиралтейский,набережная Обводного Канала,142/16,Нарвская,299503783,набережная Обводного Канала 142/16,30.275314,59.908308
3675,12,27,1,20.12,5030000,Выборгский,Заречная ,54,Проспект Просвещения,297361025,Заречная 54,56.05728794400089,57.860366049999996
3676,1,7,1,24.8,5250184,Красносельский,проспект Буденного,21к1,Автово,298034331,проспект Буденного 21к1,30.092032504792332,59.844749500000006
3677,3,6,1,26.68,7040000,Петроградский,Мончегорская ,10,Чкаловская,296521881,Мончегорская 10,30.294126256505322,59.957433550000005
3678,3,5,1,24.2,4994986,Пушкинский, Камероновская,20,,295183000,Камероновская 20,30.405688861592715,59.69501165
3679,4,21,1,28.1,6990000,Калининский,Пискарёвка,7к6,Лесная,297664728,Пискарёвка 7к6,30.4182017,59.9924121
3680,7,10,1,28.41,13753281,Приморский,Лисичанская ,22,Черная речка,297998447,Лисичанская 22,44.45794244999999,48.53618255000001
3681,6,14,1,26.0,8560000,Василеостровский,Уральская ,21,Василеостровская,299649242,Уральская 21,60.96932614991987,56.73838205
3682,3,11,-1,29.1,6690000,Московский,Детский переулок,2,Московские ворота,277270307,Детский переулок 2,33.509040889140806,44.6061398
3683,5,15,-1,21.57,5095891,Красногвардейский,проспект Энергетиков,6,Ладожская,298767309,проспект Энергетиков 6,39.73775595,54.04316255
3684,5,10,1,26.6,9576000,Выборгский,Манчестерская ,5к1,Удельная,298355549,Манчестерская 5к1,30.336413905566257,60.01132695
3685,2,4,1,26.84,4950000,Адмиралтейский,набережная Крюкова Канала,8,Спасская,296321928,набережная Крюкова Канала 8,30.294887,59.9266564
3686,4,9,1,23.0,9177000,Петроградский,Петровский проспект,9к2,Спортивная,294546137,Петровский проспект 9к2,30.26765705,59.96069285
3687,2,6,1,29.7,7500000,Петроградский,Введенская ,17,Горьковская,297264030,Введенская 17,63.66417975,53.228865400000004
3688,2,4,1,20.0,4999000,Адмиралтейский,набережная Реки Фонтанки,93,Садовая,299646341,набережная Реки Фонтанки 93,30.322712,59.9240061
3689,3,10,1,24.5,8000132,Выборгский,Светлановский проспект,12к1,Удельная,296659502,Светлановский проспект 12к1,30.3687835,60.0194335
3690,2,5,-1,31.9,14838358,Адмиралтейский,Гороховая ,47В,Сенная площадь,292492730,Гороховая 47В,93.4261098,56.1849163
3691,2,17,1,50.5,14150226,Невский,Фарфоровская ,7к2,Ломоносовская,296729906,Фарфоровская 7к2,30.429060245109383,59.8812999
3692,1,5,1,29.01,4990000,Адмиралтейский,набережная Реки Фонтанки,137,Технологический институт,299392821,набережная Реки Фонтанки 137,30.303172880979186,59.91901085
3693,1,5,1,20.81,3720000,Адмиралтейский,набережная Реки Фонтанки,137,Садовая,299180814,набережная Реки Фонтанки 137,30.303172880979186,59.91901085
3694,2,14,1,22.6,7192450,Фрунзенский,Волковское,1,Обводный канал,290735446,Волковское 1,37.74837375434552,55.930746
3695,1,5,1,32.61,5390000,Адмиралтейский,набережная Реки Фонтанки,137,Садовая,299171718,набережная Реки Фонтанки 137,30.303172880979186,59.91901085
3696,2,14,1,20.0,6616320,Фрунзенский,Волковское,5,Обводный канал,293795738,Волковское 5,37.747821776003704,55.93213205
3697,2,5,1,26.33,4685000,Адмиралтейский,Лермонтовский проспект,23,Балтийская,293481854,Лермонтовский проспект 23,30.294816263016514,59.9190299
3698,2,4,1,28.48,5900215,Красносельский,проспект Буденного,15,Проспект Ветеранов,299312171,проспект Буденного 15,44.167328999999995,44.770835649999995
3699,2,5,1,18.73,3355000,Адмиралтейский,Лермонтовский проспект,23,Балтийская,298811369,Лермонтовский проспект 23,30.294816263016514,59.9190299
3700,5,6,1,28.8,7290000,Адмиралтейский,Загородный проспект,45,Пушкинская,296972364,Загородный проспект 45,30.3296801,59.921648
3701,2,2,1,11.0,3690000,Адмиралтейский,Московский проспект,54,Фрунзенская,287446022,Московский проспект 54,137.05360665,50.59555495
3702,14,17,1,19.71,6218505,Василеостровский,Гавань,12,Горный институт,298050453,Гавань 12,59.321794049999994,57.234667
3703,13,25,1,24.25,8244091,Приморский,Богатырский проспект,2А,Пионерская,297024827,Богатырский проспект 2А,30.304165603503527,60.000785050000005
3704,3,5,1,31.0,7150000,Пушкинский,Гусарская ,4к5,Купчино,294974843,Гусарская 4к5,30.3876785,59.7065711
3705,3,13,1,27.1,6352219,Приморский,Планерная ,87к1,Комендантский проспект,297182842,Планерная 87к1,30.2018577,60.0320667
3706,4,4,-1,50.0,7295000,Центральный,Социалистическая ,7/11В,Звенигородская,294651891,Социалистическая 7/11В,30.1193765,55.16673
3707,7,21,1,29.4,6000000,Невский, Крыленко,1к1с7,Улица Дыбенко,291984646,Крыленко 1к1с7,30.451597786333288,59.89153425
3708,8,25,1,22.2,4907670,Приморский,набережная Реки Каменки,15к3,Озерки,299100880,набережная Реки Каменки 15к3,30.2697807,60.0468158
3709,5,5,1,44.42,10950000,Адмиралтейский,Спасский переулок,6-8,Сенная площадь,286202332,Спасский переулок 6-8,30.3182688,59.9288329
3710,15,21,1,26.7,5450000,Выборгский,Заречная ,13к1,Парнас,297640572,Заречная 13к1,55.700733,57.550739
3711,12,12,1,47.84,14208481,Приморский, Плесецкая,6,Комендантский проспект,292252113,Плесецкая 6,40.21871310704713,61.68484245
3712,5,5,1,33.65,9590000,Адмиралтейский,Спасский переулок,6-8,Сенная площадь,286192505,Спасский переулок 6-8,30.3182688,59.9288329
3713,4,23,1,25.0,5463250,Приморский, Ивинская,5к1,Зенит,297362003,Ивинская 5к1,30.1260104,60.0327736
3714,5,13,1,20.59,4293361,Приморский,аллея Арцеуловская,9,Старая Деревня,294365879,аллея Арцеуловская 9,30.196216354600743,60.036259799999996
3715,8,25,1,24.5,5100000,Приморский, Плесецкая,20к1,Комендантский проспект,299152850,Плесецкая 20к1,30.23069358331489,60.03848745
3716,2,3,1,21.0,4100000,Выборгский, Первомайская,26,Проспект Просвещения,296171651,Первомайская 26,66.892367,50.2627936
3717,6,24,1,22.0,4800000,Приморский, Плесецкая,10,Комендантский проспект,297882983,Плесецкая 10,40.21978137664691,61.684778449999996
3718,3,10,1,28.7,7690000,Московский,Киевская ,5к6,Обводный канал,299495896,Киевская 5к6,30.3263466,59.903055
3719,5,14,-1,24.55,5350000,Красногвардейский,Магнитогорская ,51,Новочеркасская,299196210,Магнитогорская 51,30.43267674561517,59.93991535
3720,1,8,1,21.3,2850000,Выборгский, Центральная,13,Озерки,298270946,Центральная 13,103.1932038471542,52.8160884
3721,5,8,1,24.8,4500000,Красносельский, Генерала Кравченко,7к3,Проспект Ветеранов,299372091,Генерала Кравченко 7к3,30.098865002472618,59.84149755
3722,10,13,1,23.93,4500000,Приморский,Планерная ,87к1,Комендантский проспект,293907097,Планерная 87к1,30.2018577,60.0320667
3723,2,12,1,21.1,5422700,Красногвардейский,Партизанская ,5Б,Ладожская,299403354,Партизанская 5Б,135.45392159903076,48.476215350000004
3724,2,5,1,27.9,7550000,Василеостровский,Кадетская линия,7/2,Спортивная,295934090,Кадетская линия 7/2,30.289827,59.943323
3725,8,15,-1,24.5,5150000,Василеостровский,бульвар Александра Грина,3,Приморская,295373197,бульвар Александра Грина 3,30.200995061222663,59.93617515
3726,3,5,-1,28.2,12897164,Адмиралтейский,Гороховая ,47В,Сенная площадь,299249964,Гороховая 47В,93.4261098,56.1849163
3727,5,5,1,26.9,4990000,Московский,Пулковское шоссе,71к14,Звездная,289518002,Пулковское шоссе 71к14,30.315291791952887,59.7646673
3728,6,24,1,32.03,6949987,Приморский,шоссе Суздальское,18к2,Проспект Просвещения,298650663,шоссе Суздальское 18к2,39.87727495016466,57.597406750000005
3729,1,4,-1,12.0,2200000,Адмиралтейский,набережная Реки Фонтанки,189,Балтийская,297064199,набережная Реки Фонтанки 189,30.286057897097017,59.91683905
3730,4,25,1,24.7,6500052,Приморский,проспект Авиаконструкторов,69,Комендантский проспект,295774768,проспект Авиаконструкторов 69,30.199956904334798,60.0380875
3731,3,16,1,26.88,5500000,Московский,Пулковское шоссе,42к6,Звездная,299599046,Пулковское шоссе 42к6,30.346300936661095,59.814256
3732,3,4,-1,20.0,4845000,Центральный,Социалистическая ,7/11В,Звенигородская,296170916,Социалистическая 7/11В,30.1193765,55.16673
3733,4,4,1,33.65,9580000,Адмиралтейский,Спасский переулок,6-8,Спасская,296837352,Спасский переулок 6-8,30.3182688,59.9288329
3734,4,5,1,24.3,4750030,Московский, Струве,8к2,Звездная,299582455,Струве 8к2,20.4653803,54.5287492
3735,3,6,1,26.8,7000000,Центральный, Марата,40,Владимирская,294733087,Марата 40,30.44247935727848,54.52001265
3736,10,12,1,26.0,8600000,Адмиралтейский,Малая Митрофаньевская ,5к1,Московские ворота,294779923,Малая Митрофаньевская 5к1,30.3073794,59.897432
3737,9,12,-1,35.62,6040000,Кировский,Автово,5к1,Автово,279676825,Автово 5к1,30.2633992,59.8706838
3738,2,5,1,18.2,5650000,Центральный,Гончарная ,17,Площадь Восстания,297265866,Гончарная 17,40.3949189,56.1214187
3739,8,20,1,23.0,6190000,Приморский,Комендантский проспект,60к3,Комендантский проспект,299292815,Комендантский проспект 60к3,30.225749,60.0341015
3740,2,15,-1,26.9,5454366,Невский, Евдокима Огнева,3,Улица Дыбенко,296210650,Евдокима Огнева 3,30.467599157093858,59.8994079
3741,6,12,-1,27.6,6699000,Приморский,Озеро Долгое,15к3,Старая Деревня,298022675,Озеро Долгое 15к3,30.2563391,60.0121678
3742,3,5,1,35.97,6109150,Колпинский,проезд Понтонный,6,Рыбацкое,298794440,проезд Понтонный 6,30.622320100000003,59.7593327
3743,12,23,1,25.0,7000000,Невский, Крыленко,2,,299485491,Крыленко 2,38.09803948259312,48.28249115
3744,1,25,1,22.3,4100000,Пушкинский,проспект Новгородский,7к2,Купчино,299419043,проспект Новгородский 7к2,30.364237284822167,59.80978725
3745,9,12,1,24.5,3800000,Колпинский, Севастьянова,28к2,,268687421,Севастьянова 28к2,39.0460169,45.0827121
3746,12,16,1,22.7,4900000,Невский, Крыленко,1к1с6,Ломоносовская,296231955,Крыленко 1к1с6,30.45280788013227,59.89163045
3747,21,27,1,25.5,5500000,Выборгский,Заречная ,36,Парнас,299606187,Заречная 36,56.04589583594503,57.8563393
3748,9,11,1,24.0,6560000,Невский,Октябрьская набережная,86К2,Елизаровская,297700502,Октябрьская набережная 86К2,30.4690683,59.8722408
3749,24,25,1,22.36,5850000,Красносельский, Маршала Казакова,21к2,Автово,297461092,Маршала Казакова 21к2,43.9305145,56.3207465
3750,14,26,1,26.1,5600000,Выборгский, Михаила Дудина,10,Парнас,293294520,Михаила Дудина 10,30.3260872,60.0701118
3751,4,7,-1,16.5,4100000,Приморский,Приморский проспект,6,Черная речка,299005882,Приморский проспект 6,133.0589933,42.7665434
3752,13,19,1,28.2,5990000,Московский, Федора Котанова,13к1,Звездная,298339220,Федора Котанова 13к1,30.347946347610687,59.82344205
3753,7,9,1,21.62,6110532,Красносельский, Тамбасова,5,Проспект Ветеранов,295858095,Тамбасова 5,91.68953046810196,53.69713395
3754,12,26,1,28.9,6640000,Невский,проспект Александровской фермы,8с1,Пролетарская,296358032,проспект Александровской фермы 8с1,30.4525888,59.8617297
3755,7,23,1,24.63,5486279,Приморский, Ивинская,1к1,Зенит,297361746,Ивинская 1к1,30.1260104,60.0327736
3756,25,25,1,25.9,6600000,Кировский,проспект Народного ополчения,10,Ленинский проспект,297728488,проспект Народного ополчения 10,30.2823206,59.8504736
3757,2,12,1,34.6,7980000,Приморский, Плесецкая,6,,281081916,Плесецкая 6,40.21871310704713,61.68484245
3758,15,26,1,26.0,5750000,Выборгский, Михаила Дудина,10,Парнас,298512415,Михаила Дудина 10,30.3260872,60.0701118
3759,6,12,-1,22.2,8940411,Курортный,Приморское шоссе,570Л,,295923677,Приморское шоссе 570Л,29.7341993,60.189164
3760,17,28,1,28.6,5200000,Выборгский, Федора Абрамова,16к1,Парнас,297557069,Федора Абрамова 16к1,40.6087515,64.5286942
3761,8,19,1,25.97,6490000,Приморский,Комендантский проспект,55к1,Комендантский проспект,299519154,Комендантский проспект 55к1,30.2332062,60.0312931
3762,7,11,1,21.7,6777000,Невский,Октябрьская набережная,86К2,Пролетарская,294777969,Октябрьская набережная 86К2,30.4690683,59.8722408
3763,16,16,1,32.5,7800000,Приморский,Туристская ,24/42,Беговая,297845395,Туристская 24/42,30.206982,60.0008856
3764,8,9,1,24.43,6712419,Красносельский, Тамбасова,5,Проспект Ветеранов,295858961,Тамбасова 5,91.68953046810196,53.69713395
3765,3,7,1,29.0,7200000,Адмиралтейский,Можайская ,37-39,Пушкинская,298745940,Можайская 37-39,30.3290312,59.9142497
3766,10,12,1,24.6,6800000,Выборгский,Светлановский проспект,8,Удельная,292149743,Светлановский проспект 8,30.336440376051304,60.0071704
3767,22,27,1,28.3,5300000,Выборгский, Архитектора Белова,6к5,Парнас,298969216,Архитектора Белова 6к5,30.322860900000002,60.070433
3768,13,14,1,30.71,11049999,Красногвардейский,проспект Энергетиков,2,,279352022,проспект Энергетиков 2,30.435320207456087,59.96158675
3769,3,13,1,24.4,4890000,Приморский, Плесецкая,20к2,Комендантский проспект,299380619,Плесецкая 20к2,30.228669815463853,60.03830225
3770,3,9,1,34.72,12729999,Адмиралтейский, Шкапина,43-45,Балтийская,299481528,Шкапина 43-45,30.2959521,59.9087317
3771,17,17,1,34.0,7300000,Московский, Федора Котанова,5к1,Звездная,299152054,Федора Котанова 5к1,30.342724461132292,59.82641395
3772,5,6,1,25.55,5450000,Фрунзенский,Днепропетровская ,59,Обводный канал,294303916,Днепропетровская 59,30.35756111177414,59.9118669
3773,14,25,1,30.08,17338939,Московский,Алтайская ,39,Московская,296065119,Алтайская 39,82.53230854532252,50.012163
3774,5,12,1,23.8,6990000,Невский,Железнодорожный проспект,14к3,Ломоносовская,293252681,Железнодорожный проспект 14к3,30.430118556526367,59.88204375
3775,6,8,1,27.2,4770000,Красносельский,проспект Буденного,23к3,,289912623,проспект Буденного 23к3,30.097091384897716,59.849249400000005
3776,11,14,1,31.78,11599999,Красногвардейский,проспект Энергетиков,2,,279351911,проспект Энергетиков 2,30.435320207456087,59.96158675
3777,11,18,1,27.6,5750000,Московский, Среднерогатская,20,Звездная,299382380,Среднерогатская 20,30.338137673154847,59.8203102
3778,20,25,1,24.0,5880000,Московский, Орджоникидзе,52,Звездная,298052502,Орджоникидзе 52,39.9693212,46.3211134
3779,11,11,1,21.1,6591000,Невский,Октябрьская набережная,86К2,Пролетарская,293297434,Октябрьская набережная 86К2,30.4690683,59.8722408
3780,16,19,1,29.0,6700000,Приморский,Комендантский проспект,57к1,Комендантский проспект,293806551,Комендантский проспект 57к1,30.232176,60.0320241
3781,6,24,1,24.5,4900000,Приморский, Верхне-Каменская,9к1,Комендантский проспект,299105786,Верхне-Каменская 9к1,30.208469668194866,60.0372117
3782,8,24,1,27.06,4000000,Невский, Русановская,20к1,Ломоносовская,299017413,Русановская 20к1,30.513417450806458,59.8653365
3783,9,12,1,24.5,4350000,Красносельский, Летчика Лихолетова,14к2,Проспект Ветеранов,297459200,Летчика Лихолетова 14к2,30.1052198,59.8437939
3784,5,10,1,22.0,7950000,Центральный,Синопская набережная,24,,298229584,Синопская набережная 24,30.388042985172643,59.929419300000006
3785,13,17,1,24.08,7150000,Невский,Фарфоровская ,7к2,Ломоносовская,296685262,Фарфоровская 7к2,30.429060245109383,59.8812999
3786,3,6,1,28.7,8100000,Центральный,Тележная ,21,Площадь Александра Невского,298392350,Тележная 21,30.37518000722973,59.92565495
3787,18,21,1,19.1,3560000,Красногвардейский, Чарушинская,26к1,Девяткино,298373909,Чарушинская 26к1,30.478274928219033,60.00040785
3788,11,18,1,23.2,6750000,Московский, Среднерогатская,16к2,Звездная,299111836,Среднерогатская 16к2,30.340302421969582,59.82282225
3789,3,26,1,28.5,5671500,Пушкинский,проспект Новгородский,2к3,Купчино,268906987,проспект Новгородский 2к3,30.37221395516928,59.8117648
3790,6,10,1,32.0,13600000,Петроградский,Аптекарский проспект,18,Петроградская,299191256,Аптекарский проспект 18,30.318481538650065,59.9756442
3791,2,19,1,25.05,5600000,Приморский,Комендантский проспект,59к1,Комендантский проспект,296745318,Комендантский проспект 59к1,30.230940555706663,60.03363605
3792,9,26,1,25.0,4650000,Пушкинский,проспект Новгородский,2к3,Купчино,296746313,проспект Новгородский 2к3,30.37221395516928,59.8117648
3793,3,12,1,30.5,7980000,Выборгский,Манчестерская ,3к2,Удельная,298524132,Манчестерская 3к2,30.331770218779397,60.009194050000005
3794,3,4,1,24.9,4700111,Пушкинский,шоссе Колпинское,127,Купчино,280678084,шоссе Колпинское 127,30.5568018,59.7496618
3795,4,13,1,24.3,7650000,Фрунзенский, Тосина,6,Обводный канал,297999208,Тосина 6,25.310212564465985,53.64153265
3796,23,25,1,18.06,4800000,Выборгский, Брюлловская,3,Парнас,296056538,Брюлловская 3,30.312125670090985,60.0688911
3797,22,22,-1,23.4,5500000,Красногвардейский,Бокситогорская ,27,Новочеркасская,271759366,Бокситогорская 27,30.44777385123279,59.95594195
3798,4,6,1,33.7,4690000,Петродворцовый, Войкова,68,,299103814,Войкова 68,31.035830848743466,52.38925155
3799,10,18,1,34.5,10964837,Адмиралтейский,бульвар Измайловский,9,Фрунзенская,298655478,бульвар Измайловский 9,37.7867031,55.7977305
3800,3,22,1,25.0,6699999,Красногвардейский,проспект Энергетиков,11к5,Ладожская,299241170,проспект Энергетиков 11к5,30.439399782713046,59.939474849999996
3801,17,18,-1,19.1,5385000,Фрунзенский, Салова,61,,299650835,Салова 61,30.3690298,59.8850676
3802,1,10,1,23.1,7000000,Центральный,Днепропетровская ,37,Лиговский проспект,297086444,Днепропетровская 37,30.359180044781166,59.916279
3803,12,25,1,26.12,9248965,Приморский,Коломяжский проспект,13к2,Пионерская,297024574,Коломяжский проспект 13к2,30.2946471,60.0121522
3804,2,6,-1,24.8,5209866,Красносельский, Отважных,10,Ленинский проспект,298957965,Отважных 10,24.97378050233371,52.54311405
3805,11,18,1,33.0,10242168,Адмиралтейский,бульвар Измайловский,9,Фрунзенская,298655448,бульвар Измайловский 9,37.7867031,55.7977305
3806,25,27,1,29.0,4400000,Выборгский, Архитектора Белова,6к5,Парнас,294029303,Архитектора Белова 6к5,30.322860900000002,60.070433
3807,20,25,1,23.91,8972771,Приморский,Коломяжский проспект,13к2,Пионерская,297024728,Коломяжский проспект 13к2,30.2946471,60.0121522
3808,15,25,1,23.01,3600000,Невский, Русановская,24,Улица Дыбенко,297836906,Русановская 24,30.51660729098161,59.86497575
3809,15,26,1,23.2,4000000,Пушкинский,проспект Новгородский,4,Звездная,297949535,проспект Новгородский 4,40.56242683261609,64.53176285
3810,9,27,1,24.4,4700000,Выборгский, Архитектора Белова,6к5,Парнас,296323850,Архитектора Белова 6к5,30.322860900000002,60.070433
3811,3,5,-1,15.0,5100000,Приморский,Сердобольская ,7,Лесная,298841118,Сердобольская 7,30.323834214069944,59.99333905
3812,3,6,1,25.0,9000000,Центральный,Тележная ,21,Площадь Александра Невского,299288903,Тележная 21,30.37518000722973,59.92565495
3813,1,10,1,32.1,9822600,Выборгский,Манчестерская ,3,Удельная,296753534,Манчестерская 3,30.3318468,60.0111199
3814,10,23,1,24.0,5350000,Приморский,Комендантский проспект,67,Комендантский проспект,296990964,Комендантский проспект 67,30.2264071,60.0372074
3815,1,27,1,23.24,5619432,Выборгский,проезд Толубеевский,34к2,,297361267,проезд Толубеевский 34к2,30.3418015,60.066545
3816,4,6,1,23.0,7100000,Центральный,Тележная ,23,Площадь Александра Невского,298392347,Тележная 23,30.37560037270792,59.9254567
3817,9,13,-1,29.2,9200000,Московский,Заозерная ,3к3с2,Фрунзенская,286004823,Заозерная 3к3с2,30.32228866209431,59.9060936
3818,10,15,1,31.0,6350000,Приморский, Верхне-Каменская,9к1,Комендантский проспект,292678988,Верхне-Каменская 9к1,30.208469668194866,60.0372117
3819,7,27,1,21.26,5042872,Выборгский,Заречная ,54,Проспект Просвещения,297360993,Заречная 54,56.05728794400089,57.860366049999996
3820,4,22,1,20.3,3499000,Красногвардейский, Пейзажная,24к1,Гражданский проспект,299480551,Пейзажная 24к1,30.47786344999999,60.018424350000004
3821,2,13,-1,28.2,8900000,Московский,Заозерная ,3к3с2,Фрунзенская,286004817,Заозерная 3к3с2,30.32228866209431,59.9060936
3822,1,8,1,24.7,4250000,Красносельский,проспект Буденного,23к4,Проспект Ветеранов,297990909,проспект Буденного 23к4,30.09617843192533,59.84803705
3823,18,19,1,39.2,12052700,Московский, Парфеновская,17,Московские ворота,298657078,Парфеновская 17,30.31249306459226,59.8934103
3824,21,22,1,25.2,8290000,Приморский, Оптиков,34К1,Старая Деревня,299316588,Оптиков 34К1,30.2173028,59.9993166
3825,2,5,1,24.5,5118319,Пушкинский, Архитектора Данини,23к1,,295182913,Архитектора Данини 23к1,30.40705006509407,59.69469855
3826,3,13,1,23.2,4450000,Приморский,Планерная ,87к1,Комендантский проспект,296561861,Планерная 87к1,30.2018577,60.0320667
3827,2,10,1,30.4,9576000,Выборгский,Манчестерская ,5к1,Удельная,296753644,Манчестерская 5к1,30.336413905566257,60.01132695
3828,5,10,1,26.0,9200000,Центральный,Синопская набережная,24,,298229587,Синопская набережная 24,30.388042985172643,59.929419300000006
3829,10,10,1,27.19,13638504,Приморский,Лисичанская ,22,Черная речка,297998455,Лисичанская 22,44.45794244999999,48.53618255000001
3830,3,12,1,23.1,5200000,Красносельский,проспект Ветеранов,169к3,Проспект Ветеранов,298658426,проспект Ветеранов 169к3,30.113866731710043,59.83908115
3831,10,14,-1,43.33,9150675,Красногвардейский,Магнитогорская ,51,Площадь Александра Невского,279676543,Магнитогорская 51,30.43267674561517,59.93991535
3832,13,20,-1,22.1,4500000,Выборгский,проезд Толубеевский,8к2,Парнас,298067302,проезд Толубеевский 8к2,30.343270433321557,60.0714197
3833,9,10,-1,24.4,11104733,Центральный,Херсонский проезд,6,Площадь Александра Невского,296920364,Херсонский проезд 6,87.34593906500979,53.78735065
3834,10,13,1,26.3,4840000,Красносельский,проспект Ветеранов,171к4,Проспект Ветеранов,295841542,проспект Ветеранов 171к4,30.111025813519156,59.839220850000004
3835,9,13,-1,28.13,6700847,Приморский,Коломяжский проспект,4,Черная речка,297553051,Коломяжский проспект 4,30.305596104633878,59.99647395
3836,8,13,1,23.0,5000000,Приморский,Планерная ,87к1,,295342768,Планерная 87к1,30.2018577,60.0320667
3837,10,13,1,25.14,6376888,Приморский,аллея Арцеуловская,9,Старая Деревня,298731457,аллея Арцеуловская 9,30.196216354600743,60.036259799999996
3838,8,24,1,24.8,5400000,Приморский, Верхне-Каменская,11к1,Комендантский проспект,297659928,Верхне-Каменская 11к1,30.20639637914536,60.0359971
3839,8,12,1,23.0,6210000,Красногвардейский,Партизанская ,5Б,Ладожская,299403377,Партизанская 5Б,135.45392159903076,48.476215350000004
3840,2,25,1,24.7,4350000,Пушкинский, Вишерская,24,Купчино,298819695,Вишерская 24,31.470445836969404,58.5516933
3841,11,17,1,23.1,4550000,Красносельский, Коммунаров,190,,293839639,Коммунаров 190,97.99187643469207,55.91806765
3842,8,9,1,25.9,10774400,Петроградский,Петровский проспект,9к2,Спортивная,298366853,Петровский проспект 9к2,30.26765705,59.96069285
3843,10,13,1,21.1,5150959,Приморский,Планерная ,97к1,Комендантский проспект,299237873,Планерная 97к1,30.195940882143525,60.03332305
3844,13,25,1,25.13,5300000,Приморский,проспект Авиаконструкторов,69,Комендантский проспект,293079499,проспект Авиаконструкторов 69,30.199956904334798,60.0380875
3845,8,10,1,24.4,6191633,Приморский,Парашютная ,79к1,Озерки,292425369,Парашютная 79к1,30.24186287206487,60.0419148
3846,4,5,1,25.7,5050000,Красносельский, Ивана Куликова,4,Проспект Ветеранов,294945071,Ивана Куликова 4,30.115511366320597,59.8323842
3847,9,25,1,25.13,5600000,Приморский,Комендантский проспект,69к2,Комендантский проспект,295974746,Комендантский проспект 69к2,30.225494432818465,60.04021485
3848,14,14,1,29.3,9040808,Фрунзенский,Волковское,1,Обводный канал,293227163,Волковское 1,37.74837375434552,55.930746
3849,10,12,1,24.5,4450000,Красносельский,проспект Ветеранов,171к5,Проспект Ветеранов,295557253,проспект Ветеранов 171к5,30.1132513,59.8420306
3850,9,13,1,25.03,6850000,Невский,Дальневосточный проспект,19к1,Проспект Большевиков,296195906,Дальневосточный проспект 19к1,30.44800072881743,59.9065969
3851,12,24,1,22.2,3700000,Невский, Русановская,20к3,Ломоносовская,299249983,Русановская 20к3,30.516129236971828,59.8657418
3852,4,5,1,24.22,4600165,Московский,Пулковское шоссе,95к3,Звездная,298634621,Пулковское шоссе 95к3,30.3249756,59.7820499
3853,3,24,1,25.4,4700000,Пушкинский, Вишерская,2,Купчино,293972421,Вишерская 2,31.739696500000004,58.661653099999995
3854,2,24,1,29.2,5700000,Пушкинский, Вишерская,2,Купчино,298975152,Вишерская 2,31.739696500000004,58.661653099999995
3855,7,10,1,35.3,8490000,Московский,Киевская ,5к6,Обводный канал,299495901,Киевская 5к6,30.3263466,59.903055
3856,1,3,-1,18.9,3994000,Кировский,переулок Майков,4а,Нарвская,297039438,переулок Майков 4а,30.28535708866443,59.89839835
3857,3,18,1,28.5,8550000,Василеостровский,бульвар Головнина,3к1,Горный институт,292856901,бульвар Головнина 3к1,30.20716529397076,59.932884900000005
3858,9,17,1,18.97,3600000,Красногвардейский,Полюстрово,31к3,Гражданский проспект,297456206,Полюстрово 31к3,30.406887,59.966259
3859,4,9,1,24.8,10275929,Адмиралтейский,Измайловское,к 2.2,Балтийская,292688313,Измайловское к 2.2,30.308070824137843,59.90891895
3860,1,4,-1,43.4,3900000,Центральный,набережная Реки Фонтанки,8,Гостиный двор,299543950,набережная Реки Фонтанки 8,30.3384752,59.9452528
3861,12,14,1,31.3,13027617,Красногвардейский,Магнитогорская ,5к3,Ладожская,298804748,Магнитогорская 5к3,30.420780580779162,59.93639335
3862,4,13,-1,26.3,5200000,Невский,Варфоломеевская ,6,Ломоносовская,298917733,Варфоломеевская 6,30.41965948839928,59.879154
3863,10,13,1,26.8,8171212,Фрунзенский,Волковское,3,Обводный канал,287469451,Волковское 3,37.748983793671826,55.932123000000004
3864,2,6,1,18.9,5950000,Петроградский,Лахтинская ,9,Чкаловская,293907607,Лахтинская 9,30.30122340656823,59.962609
3865,2,5,1,15.2,4390000,Центральный,Пушкинская ,3,Площадь Восстания,296305399,Пушкинская 3,133.054176019559,42.92884345
3866,18,25,1,25.2,5500000,Приморский,проспект Авиаконструкторов,69,Комендантский проспект,297328704,проспект Авиаконструкторов 69,30.199956904334798,60.0380875
3867,12,12,1,22.4,8414044,Василеостровский,Гавань,1,Приморская,277117606,Гавань 1,30.18184861947747,59.871402700000004
3868,2,7,1,20.6,5300000,Центральный,Моховая ,18,Гостиный двор,296304223,Моховая 18,30.3454345,59.9439071
3869,2,3,1,23.5,7200000,Петроградский,Малая Посадская ,20,Горьковская,298269103,Малая Посадская 20,30.3246742,59.9573308
3870,5,5,1,36.55,7468950,Колпинский,шоссе Рубежное,14,Рыбацкое,298649533,шоссе Рубежное 14,30.62783528082336,59.7536247
3871,5,13,1,25.4,8490000,Выборгский,Большой Сампсониевский проспект,69к5,Лесная,279140428,Большой Сампсониевский проспект 69к5,30.3382479,59.98290780000001
3872,20,25,1,31.6,6950000,Приморский,шоссе Суздальское,20к4,Проспект Просвещения,298651622,шоссе Суздальское 20к4,30.2770889,60.0592415
