author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
БФА-Девелопмент;developer;https://spb.cian.ru/sale/flat/298609327/;Санкт-Петербург;sale;flat;2;7;1;39.01;8853000;Выборгский;Шувалово-Озерки;;;БФА в Озерках
ID 102286380;homeowner;https://spb.cian.ru/sale/flat/299605037/;Санкт-Петербург;sale;flat;3;9;1;34.4;8850000;Фрунзенский;Бухарестская ;35К6;Проспект Славы;
;;https://spb.cian.ru/sale/flat/296851395/;Санкт-Петербург;sale;flat;5;18;1;35.21;8904609;Фрунзенский; Салова;61;Бухарестская;Комплекс апартаментов Valo City
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299394172/;Санкт-Петербург;sale;flat;19;21;1;34.9;8900093;Невский;Невский;;Проспект Большевиков;Пульс Премьер ЖК
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/298860989/;Санкт-Петербург;sale;flat;15;15;1;32.91;8900048;Невский;Невский;;Ломоносовская;Пульс Премьер ЖК
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296780028/;Санкт-Петербург;sale;flat;3;12;1;32.23;8900250;Московский;Новоизмайловское;;;Титул в Московском
Росстройинвест;developer;https://spb.cian.ru/sale/flat/299508157/;Санкт-Петербург;sale;flat;1;22;1;33.75;8908329;Калининский;Финляндский;;Лесная;БелАрт
Росстройинвест;developer;https://spb.cian.ru/sale/flat/280431966/;Санкт-Петербург;sale;flat;3;12;1;37.35;8991550;Красногвардейский;Полюстрово;;Академическая;Академик
Самолет;developer;https://spb.cian.ru/sale/flat/295426165/;Санкт-Петербург;sale;flat;1;11;1;36.95;8952320;Невский; Гудиловская;5к1;Рыбацкое;Живи! в Рыбацком
Самолет;developer;https://spb.cian.ru/sale/flat/296091902/;Санкт-Петербург;sale;flat;3;8;1;42.5;8929182;Колпинский;;10;Шушары;Астрид ЖК
Лидер Групп;developer;https://spb.cian.ru/sale/flat/296306162/;Санкт-Петербург;sale;flat;11;18;1;33.0;8910000;Василеостровский; Вадима Шефнера;4;Василеостровская;Магеллан (Гавань Капитанов)
Satanovskiy Group;real_estate_agent;https://spb.cian.ru/sale/flat/293278068/;Санкт-Петербург;sale;flat;5;13;1;33.55;8999999;Приморский;Планерная ;97к1;Комендантский проспект;New Time
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/295505724/;Санкт-Петербург;sale;flat;3;12;1;38.61;8950261;Приморский;Коломяги;;Озерки;Прайм Приморский ЖК
КВС;developer;https://spb.cian.ru/sale/flat/294621088/;Санкт-Петербург;sale;flat;2;4;1;41.45;8993160;Пушкинский;;;Купчино;Дубровский ЖК
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/298977392/;Санкт-Петербург;sale;flat;2;23;1;50.67;8925552;Приморский; Ивинская;1к2;Зенит;ПАРК-КВАРТАЛ Юнтолово
ID 13987855;homeowner;https://spb.cian.ru/sale/flat/296713599/;Санкт-Петербург;sale;flat;6;13;1;36.1;8900000;Приморский; Плесецкая;6;Комендантский проспект;Ariosto!
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/294285105/;Санкт-Петербург;sale;flat;1;10;1;35.22;9000259;Московский;м. Ленинский проспект;;Ленинский проспект;Сенат
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/297741475/;Санкт-Петербург;sale;flat;2;5;1;45.19;9050133;Московский;Пулковское шоссе;99к6;Звездная;Парадный ансамбль
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/291346168/;Санкт-Петербург;sale;flat;2;5;1;44.71;9050153;Московский;Пулковское шоссе;95к3;Звездная;Парадный ансамбль
Первое Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/284538761/;Санкт-Петербург;sale;flat;2;16;1;38.1;9000000;Приморский;Комендантский проспект;21к1;Комендантский проспект;
Лидер Групп;developer;https://spb.cian.ru/sale/flat/296306133/;Санкт-Петербург;sale;flat;16;18;1;33.7;9099000;Василеостровский; Вадима Шефнера;4;Василеостровская;Магеллан (Гавань Капитанов)
;;https://spb.cian.ru/sale/flat/292031921/;Санкт-Петербург;sale;flat;12;13;1;37.45;9064888;Приморский;проспект Авиаконструкторов;61;Комендантский проспект;Полис Приморский
РосСтройИнвест;developer;https://spb.cian.ru/sale/flat/274433381/;Санкт-Петербург;sale;flat;11;16;1;32.2;9045648;Московский;Кубинская ;82к1;Ленинский проспект;Cube
БФА-Девелопмент;developer;https://spb.cian.ru/sale/flat/298609110/;Санкт-Петербург;sale;flat;2;7;1;40.25;9090000;Выборгский;Шувалово-Озерки;;;БФА в Озерках
Полис;developer;https://spb.cian.ru/sale/flat/297252445/;Санкт-Петербург;sale;flat;2;13;1;39.5;9047888;Приморский;аллея Арцеуловская;9;Старая Деревня;Полис Приморский 2
Самолет;developer;https://spb.cian.ru/sale/flat/294577143/;Санкт-Петербург;sale;flat;2;23;1;36.66;9007891;Невский;Рыбацкое;4;Рыбацкое;Живи в Рыбацком ЖК
Самолет;developer;https://spb.cian.ru/sale/flat/295426164/;Санкт-Петербург;sale;flat;1;11;1;36.28;9023715;Невский; Гудиловская;5к1;Рыбацкое;Живи! в Рыбацком
Самолет;developer;https://spb.cian.ru/sale/flat/295426163/;Санкт-Петербург;sale;flat;1;11;1;39.16;9093073;Невский; Гудиловская;5к1;Рыбацкое;Живи! в Рыбацком
Полис;developer;https://spb.cian.ru/sale/flat/299028816/;Санкт-Петербург;sale;flat;2;13;1;40.61;9098888;Приморский;аллея Арцеуловская;9;Старая Деревня;Полис Приморский 2
ФСК;developer;https://spb.cian.ru/sale/flat/299482243/;Санкт-Петербург;sale;flat;13;13;1;43.71;9069825;Приморский;Коломяжский проспект;4;Черная речка;Апартаменты Zoom Черная Речка
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/298985023/;Санкт-Петербург;sale;flat;7;9;1;40.8;9050000;Фрунзенский; Ярослава Гашека;24к1;Дунайская;
Монолит;developer;https://spb.cian.ru/sale/flat/296210659/;Санкт-Петербург;sale;flat;2;15;1;47.6;9030896;Невский; Евдокима Огнева;3;Улица Дыбенко;WINGS апартаменты на Крыленко
РСТИ;developer;https://spb.cian.ru/sale/flat/298331248/;Санкт-Петербург;sale;flat;1;9;1;40.1;9082859;Красносельский; Тамбасова;5;Проспект Ветеранов;Кинопарк
БФА-Девелопмент;developer;https://spb.cian.ru/sale/flat/298609103/;Санкт-Петербург;sale;flat;1;7;1;40.88;9052000;Выборгский;Шувалово-Озерки;;;БФА в Озерках
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/297741502/;Санкт-Петербург;sale;flat;1;9;1;35.73;9100216;Московский;Новоизмайловское;;;Титул в Московском
ПИК;developer;https://spb.cian.ru/sale/flat/289171067/;Санкт-Петербург;sale;flat;2;14;1;32.4;9194342;Фрунзенский;Волковское;5;Обводный канал;Витебский Парк ЖК
Самолет;developer;https://spb.cian.ru/sale/flat/295660073/;Санкт-Петербург;sale;flat;2;10;1;41.0;9199471;Красносельский;Константиновское;;Проспект Ветеранов;Сандэй ЖК
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298656795/;Санкт-Петербург;sale;flat;5;25;1;42.7;9188862;Приморский;Коломяги;;Проспект Просвещения;Новоорловский ЖК
ДВА Групп;developer;https://spb.cian.ru/sale/flat/298146092/;Санкт-Петербург;sale;flat;15;16;1;38.85;9190714;Московский;Московское шоссе;13Ж;Звездная;Апартаменты AVENUE-APART ПУЛКОВО
РосСтройИнвест;developer;https://spb.cian.ru/sale/flat/293304516/;Санкт-Петербург;sale;flat;3;18;1;39.94;9159873;Московский;м. Ленинский проспект;;Ленинский проспект;Cube
ВАРИАНТ;real_estate_agent;https://spb.cian.ru/sale/flat/299606946/;Санкт-Петербург;sale;flat;7;13;1;37.48;9199000;Калининский;Полюстровский проспект;77З;Лесная;
РСТИ;developer;https://spb.cian.ru/sale/flat/292590685/;Санкт-Петербург;sale;flat;19;19;1;32.99;9135064;Калининский;Финляндский;;Выборгская;Master Place
Альдога;real_estate_agent;https://spb.cian.ru/sale/flat/298868436/;Санкт-Петербург;sale;flat;9;12;1;38.6;9100000;Приморский;Беговая ;5К2;Беговая;
Самолет;developer;https://spb.cian.ru/sale/flat/291969168/;Санкт-Петербург;sale;flat;5;24;1;35.94;9155212;Невский; Славянская;8;Рыбацкое;Живи! в Рыбацком
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/298157643/;Санкт-Петербург;sale;flat;8;9;1;43.6;9100000;Пушкинский;Кедринская ;8;Купчино;
Лидер Групп;developer;https://spb.cian.ru/sale/flat/299555961/;Санкт-Петербург;sale;flat;2;18;1;39.1;9188500;Невский; Тельмана;37;Ломоносовская;ИСКРА-Сити
Сенатор;developer;https://spb.cian.ru/sale/flat/295094649/;Санкт-Петербург;sale;flat;1;8;1;35.5;9123500;Курортный; Правды;;;Мариоки
Лидер Групп;developer;https://spb.cian.ru/sale/flat/296306234/;Санкт-Петербург;sale;flat;17;18;1;35.7;9103500;Василеостровский; Вадима Шефнера;4;Василеостровская;Магеллан (Гавань Капитанов)
РосСтройИнвест;developer;https://spb.cian.ru/sale/flat/297293348/;Санкт-Петербург;sale;flat;8;13;1;42.4;9161419;Приморский;Юнтолово;;Беговая;Тайм Сквер ЖК
РосСтройИнвест;developer;https://spb.cian.ru/sale/flat/297291714/;Санкт-Петербург;sale;flat;4;13;1;41.3;9126232;Приморский;Юнтолово;;Беговая;Тайм Сквер
РСТИ;developer;https://spb.cian.ru/sale/flat/295858633/;Санкт-Петербург;sale;flat;2;9;1;36.07;9120337;Красносельский; Тамбасова;5;Проспект Ветеранов;Кинопарк
Единый Центр Инвестиций;real_estate_agent;https://spb.cian.ru/sale/flat/289707293/;Санкт-Петербург;sale;flat;6;8;1;34.42;9235000;Кировский;Двинская ;6;;Принцип
VEREN GROUP;developer;https://spb.cian.ru/sale/flat/295329509/;Санкт-Петербург;sale;flat;4;10;1;40.3;9225633;Приморский;Парашютная ;79к1;Комендантский проспект;Veren Next Шуваловский
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299394174/;Санкт-Петербург;sale;flat;4;21;1;37.59;9200114;Невский;Невский;;Проспект Большевиков;Пульс Премьер ЖК
Полис;developer;https://spb.cian.ru/sale/flat/297252298/;Санкт-Петербург;sale;flat;11;12;1;40.54;9213888;Приморский;аллея Арцеуловская;7к2;Пионерская;Полис Приморский 2
КВС;developer;https://spb.cian.ru/sale/flat/294622054/;Санкт-Петербург;sale;flat;14;17;1;35.49;9243918;Калининский;Финляндский;;;Квартал бизнес-класса Б15
Лидер Групп;developer;https://spb.cian.ru/sale/flat/286950342/;Санкт-Петербург;sale;flat;5;24;1;42.95;9234250;Московский;Новоизмайловское;;;YE'S Leader
РосСтройИнвест;developer;https://spb.cian.ru/sale/flat/297293268/;Санкт-Петербург;sale;flat;2;13;1;45.0;9217622;Приморский;Юнтолово;;Беговая;Тайм Сквер ЖК
ID 105109421;homeowner;https://spb.cian.ru/sale/flat/289879502/;Санкт-Петербург;sale;flat;9;9;1;44.0;9200000;Фрунзенский; Димитрова;20К1;Проспект Славы;
;;https://spb.cian.ru/sale/flat/296731350/;Санкт-Петербург;sale;flat;5;18;1;35.58;9318402;Фрунзенский; Салова;61;Бухарестская;Комплекс апартаментов Valo City
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/298292423/;Санкт-Петербург;sale;flat;2;12;1;40.26;9300241;Приморский;Коломяги;;Озерки;Прайм Приморский ЖК
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/299095696/;Санкт-Петербург;sale;flat;4;12;1;36.5;9252750;Красногвардейский;Большая Охта;;;ЛСР Большая Охта ЖК
ФСК;developer;https://spb.cian.ru/sale/flat/299482180/;Санкт-Петербург;sale;flat;5;13;1;46.0;9277740;Приморский;Коломяжский проспект;4;Черная речка;Апартаменты Zoom Черная Речка
РосСтройИнвест;developer;https://spb.cian.ru/sale/flat/274433429/;Санкт-Петербург;sale;flat;14;16;1;33.29;9325888;Московский;Кубинская ;82к1;Ленинский проспект;Cube
РосСтройИнвест;developer;https://spb.cian.ru/sale/flat/276766703/;Санкт-Петербург;sale;flat;9;18;1;37.98;9300058;Московский;м. Ленинский проспект;;Ленинский проспект;Cube
РосСтройИнвест;developer;https://spb.cian.ru/sale/flat/297359348/;Санкт-Петербург;sale;flat;2;17;1;38.97;9269708;Невский;Октябрьская набережная;11Б;Пролетарская;Лайнеръ
РосСтройИнвест;developer;https://spb.cian.ru/sale/flat/299473000/;Санкт-Петербург;sale;flat;5;18;1;38.54;9271903;Московский;м. Ленинский проспект;;Ленинский проспект;Cube
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298656014/;Санкт-Петербург;sale;flat;13;18;1;31.5;9258768;Адмиралтейский;бульвар Измайловский;11;Московские ворота;Квартал Галактика
Лидер Групп;developer;https://spb.cian.ru/sale/flat/296306227/;Санкт-Петербург;sale;flat;17;18;1;36.5;9307500;Василеостровский; Вадима Шефнера;4;Василеостровская;Магеллан (Гавань Капитанов)
РосСтройИнвест;developer;https://spb.cian.ru/sale/flat/274433378/;Санкт-Петербург;sale;flat;11;16;1;33.55;9251313;Московский;Кубинская ;82к1;Ленинский проспект;Cube
РосСтройИнвест;developer;https://spb.cian.ru/sale/flat/297294419/;Санкт-Петербург;sale;flat;3;13;1;43.2;9307908;Приморский;Юнтолово;;Беговая;Тайм Сквер ЖК
Интеском;developer;https://spb.cian.ru/sale/flat/296810974/;Санкт-Петербург;sale;flat;1;4;1;38.94;9345600;Выборгский; Береговая;8;Проспект Просвещения;Loft у Озера
РСТИ;developer;https://spb.cian.ru/sale/flat/292590654/;Санкт-Петербург;sale;flat;17;19;1;34.37;9288479;Калининский;Финляндский;;Выборгская;Master Place
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299582578/;Санкт-Петербург;sale;flat;2;7;1;34.76;9350127;Московский;Новоизмайловское;;;Титул в Московском
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/294285111/;Санкт-Петербург;sale;flat;1;12;1;36.66;9350169;Московский;м. Ленинский проспект;;Ленинский проспект;Сенат
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/298589058/;Санкт-Петербург;sale;flat;1;23;1;39.2;9400238;Невский;Невский;;Проспект Большевиков;Пульс Премьер ЖК
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/298589109/;Санкт-Петербург;sale;flat;1;15;1;39.03;9350182;Невский;Октябрьская набережная;36к3;Проспект Большевиков;Pulse Premier
Самолет;developer;https://spb.cian.ru/sale/flat/295660176/;Санкт-Петербург;sale;flat;2;7;1;40.15;9444085;Красносельский;Константиновское;;Проспект Ветеранов;Сандэй
Интеском;developer;https://spb.cian.ru/sale/flat/297558267/;Санкт-Петербург;sale;flat;1;5;1;42.63;9378600;Выборгский; Береговая;12;Проспект Просвещения;Loft у Озера
Росстройинвест;developer;https://spb.cian.ru/sale/flat/299508162/;Санкт-Петербург;sale;flat;1;22;1;35.83;9351018;Калининский;Финляндский;;Лесная;БелАрт
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294539066/;Санкт-Петербург;sale;flat;2;12;1;38.0;9424000;Красногвардейский;Большая Охта;;;ЛСР Большая Охта ЖК
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294538741/;Санкт-Петербург;sale;flat;2;12;1;35.7;9406950;Красногвардейский;Партизанская ;5;;ЛСР. Большая Охта
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294538748/;Санкт-Петербург;sale;flat;2;12;1;36.5;9398750;Красногвардейский;Партизанская ;5;;ЛСР. Большая Охта
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294539268/;Санкт-Петербург;sale;flat;2;12;1;36.8;9439200;Красногвардейский;Партизанская ;;;ЛСР. Большая Охта
Самолет;developer;https://spb.cian.ru/sale/flat/295478525/;Санкт-Петербург;sale;flat;3;16;1;39.33;9394795;Невский; Гудиловская;9;Рыбацкое;Живи! в Рыбацком
Полис;developer;https://spb.cian.ru/sale/flat/297252398/;Санкт-Петербург;sale;flat;12;12;1;40.44;9438888;Приморский;аллея Арцеуловская;7к2;Пионерская;Полис Приморский 2
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/298999845/;Санкт-Петербург;sale;flat;12;15;1;37.7;9400080;Невский;Октябрьская набережная;36к3;Проспект Большевиков;Pulse Premier
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298656806/;Санкт-Петербург;sale;flat;10;25;1;42.3;9446245;Приморский;Коломяги;;Проспект Просвещения;Новоорловский ЖК
РосСтройИнвест;developer;https://spb.cian.ru/sale/flat/297291070/;Санкт-Петербург;sale;flat;4;13;1;38.6;9421309;Приморский;Юнтолово;;Беговая;Тайм Сквер ЖК
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/297684628/;Санкт-Петербург;sale;flat;2;3;1;35.8;9400000;Адмиралтейский;Галерная ;57;Адмиралтейская;
ПИК;developer;https://spb.cian.ru/sale/flat/291986464/;Санкт-Петербург;sale;flat;3;14;1;32.5;9416160;Фрунзенский;Волковское;5;Обводный канал;Витебский Парк ЖК
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/293685401/;Санкт-Петербург;sale;flat;2;12;1;40.55;9400321;Приморский;Коломяги;;Озерки;Прайм Приморский ЖК
РСТИ;developer;https://spb.cian.ru/sale/flat/292590579/;Санкт-Петербург;sale;flat;14;19;1;35.82;9433296;Калининский;Финляндский;;Выборгская;Master Place
КВС;developer;https://spb.cian.ru/sale/flat/294622025/;Санкт-Петербург;sale;flat;3;17;1;36.86;9438552;Калининский;Финляндский;;;Квартал бизнес-класса Б15
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/293271543/;Санкт-Петербург;sale;flat;3;12;1;34.14;9404887;Выборгский;Светлановское;;Удельная;ID Svetlanovskiy
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297885196/;Санкт-Петербург;sale;flat;11;23;1;50.32;9401821;Приморский; Ивинская;5к2;Зенит;ПАРК-КВАРТАЛ Юнтолово
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297361884/;Санкт-Петербург;sale;flat;2;23;1;50.67;9412686;Приморский; Ивинская;5к2;Зенит;ПАРК-КВАРТАЛ Юнтолово
Максим Фомичев;realtor;https://spb.cian.ru/sale/flat/299257494/;Санкт-Петербург;sale;flat;9;25;1;36.46;9350000;Приморский;Коломяжский проспект;13к2;Пионерская;Приморский квартал
ID 97068974;realtor;https://spb.cian.ru/sale/flat/280073299/;Санкт-Петербург;sale;flat;5;25;1;47.0;9390000;Выборгский; Есенина;1к1;Озерки;
ПетербургНедвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/259666288/;Санкт-Петербург;sale;flat;1;5;1;41.0;9500000;Калининский; Комсомола;49;Площадь Ленина;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/294799902/;Санкт-Петербург;sale;flat;9;12;1;32.5;9500237;Московский;м. Ленинский проспект;;Ленинский проспект;Сенат
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/295966220/;Санкт-Петербург;sale;flat;10;12;1;32.32;9500092;Московский;м. Ленинский проспект;;Ленинский проспект;Сенат
Самолет;developer;https://spb.cian.ru/sale/flat/295660022/;Санкт-Петербург;sale;flat;6;8;1;38.0;9536048;Красносельский;Константиновское;;Проспект Ветеранов;Сандэй ЖК
Самолет;developer;https://spb.cian.ru/sale/flat/299621023/;Санкт-Петербург;sale;flat;1;7;1;40.75;9465240;Красносельский;Константиновское;;Проспект Ветеранов;Сандэй
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/298641822/;Санкт-Петербург;sale;flat;7;12;1;37.51;9461597;Московский;Звёздное;;Звездная;Аквилон Ливз 2 ЖК
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/298511484/;Санкт-Петербург;sale;flat;3;10;1;30.64;9498400;Выборгский; Курчатова;;Политехническая;iD Polytech
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294539072/;Санкт-Петербург;sale;flat;2;12;1;38.6;9538060;Красногвардейский;Большая Охта;;;ЛСР Большая Охта ЖК
Унистрой;developer;https://spb.cian.ru/sale/flat/296297951/;Санкт-Петербург;sale;flat;4;5;1;40.66;9545000;Курортный;;;Беговая;Лисино
;;https://spb.cian.ru/sale/flat/298574194/;Санкт-Петербург;sale;flat;2;24;1;45.4;9525380;Приморский;Парашютная ;54;Комендантский проспект;Юбилейный квартал
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298656801/;Санкт-Петербург;sale;flat;17;25;1;40.6;9462901;Приморский;Коломяги;;Проспект Просвещения;Новоорловский ЖК
КВС;developer;https://spb.cian.ru/sale/flat/294622019/;Санкт-Петербург;sale;flat;2;17;1;37.59;9488384;Калининский;Финляндский;;;Квартал бизнес-класса Б15
;;https://spb.cian.ru/sale/flat/298270133/;Санкт-Петербург;sale;flat;2;9;1;62.17;9512010;Колпинский;Заречье тер.;;Рыбацкое;Квартал Заречье
ID 111557199;realtor;https://spb.cian.ru/sale/flat/296650932/;Санкт-Петербург;sale;flat;6;17;1;48.4;9499000;Кировский;проспект Ветеранов;108к1;Проспект Ветеранов;
Единый Центр Инвестиций;real_estate_agent;https://spb.cian.ru/sale/flat/297137349/;Санкт-Петербург;sale;flat;13;15;1;36.68;9580000;Невский;Дальневосточный проспект;19к1;Проспект Большевиков;Pulse Premier
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296730026/;Санкт-Петербург;sale;flat;3;12;1;34.09;9600204;Московский;м. Ленинский проспект;;Ленинский проспект;Сенат
БФА-Девелопмент;developer;https://spb.cian.ru/sale/flat/298609191/;Санкт-Петербург;sale;flat;1;7;1;42.42;9581000;Выборгский;Шувалово-Озерки;;;БФА в Озерках
ВАРИАНТ;real_estate_agent;https://spb.cian.ru/sale/flat/297344649/;Санкт-Петербург;sale;flat;9;14;1;38.9;9600000;Василеостровский;Морская набережная;17Г;Приморская;
Master-Group Real Estate;representative_developer;https://spb.cian.ru/sale/flat/298864127/;Санкт-Петербург;sale;flat;6;23;1;47.6;9584120;Выборгский;дорога Ольгинская;;Парнас;Прагма city
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294539356/;Санкт-Петербург;sale;flat;2;12;1;38.0;9644400;Красногвардейский;Партизанская ;;;ЛСР. Большая Охта
Самолет;developer;https://spb.cian.ru/sale/flat/285189660/;Санкт-Петербург;sale;flat;14;24;1;36.54;9624490;Невский; Славянская;8;Рыбацкое;Живи! в Рыбацком
;;https://spb.cian.ru/sale/flat/298574193/;Санкт-Петербург;sale;flat;2;24;1;46.6;9603435;Приморский;Парашютная ;54;Комендантский проспект;Юбилейный квартал
РосСтройИнвест;developer;https://spb.cian.ru/sale/flat/297294631/;Санкт-Петербург;sale;flat;9;13;1;33.2;9571675;Приморский;Юнтолово;;Беговая;Тайм Сквер
РосСтройИнвест;developer;https://spb.cian.ru/sale/flat/297294589/;Санкт-Петербург;sale;flat;7;13;1;39.5;9637597;Приморский;Юнтолово;;Беговая;Тайм Сквер
Агентство недвижимости Романа Чиковани;real_estate_agent;https://spb.cian.ru/sale/flat/299460702/;Санкт-Петербург;sale;flat;17;25;1;45.5;9555000;Невский;проспект Большевиков;79к4;Ломоносовская;
ПИК;developer;https://spb.cian.ru/sale/flat/287469248/;Санкт-Петербург;sale;flat;2;12;1;34.1;9608016;Фрунзенский;Волковское;5;Обводный канал;Витебский Парк ЖК
ПИК;developer;https://spb.cian.ru/sale/flat/287469233/;Санкт-Петербург;sale;flat;2;14;1;36.0;9635328;Фрунзенский;Волковское;5;Обводный канал;Витебский Парк ЖК
ПИК;developer;https://spb.cian.ru/sale/flat/298768041/;Санкт-Петербург;sale;flat;11;13;1;34.3;9572169;Фрунзенский;Волковское;3;Обводный канал;Витебский Парк ЖК
ПИК;developer;https://spb.cian.ru/sale/flat/299174617/;Санкт-Петербург;sale;flat;12;13;1;32.5;9634560;Фрунзенский;Волковское;3;Обводный канал;Витебский Парк ЖК
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296851501/;Санкт-Петербург;sale;flat;3;12;1;41.97;9550063;Приморский;Коломяги;;Озерки;Прайм Приморский ЖК
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/295358740/;Санкт-Петербург;sale;flat;2;12;1;38.71;9627244;Московский;Звёздное;;Звездная;Аквилон Ливз 2 ЖК
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/298641831/;Санкт-Петербург;sale;flat;12;12;1;35.24;9561845;Московский;Звёздное;;Звездная;Аквилон Ливз 2 ЖК
РСТИ;developer;https://spb.cian.ru/sale/flat/284359006/;Санкт-Петербург;sale;flat;7;7;1;30.79;9581283;Калининский;Финляндский;;Выборгская;Master Place
РСТИ;developer;https://spb.cian.ru/sale/flat/286343955/;Санкт-Петербург;sale;flat;1;19;1;39.53;9561750;Калининский;Финляндский;;Выборгская;Master Place
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/293271561/;Санкт-Петербург;sale;flat;2;12;1;34.92;9619762;Выборгский;Светлановское;;Удельная;ID Svetlanovskiy
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299354065/;Санкт-Петербург;sale;flat;1;23;1;40.22;9650306;Невский;Невский;;Проспект Большевиков;Пульс Премьер ЖК
ID 48534855;unknown;https://spb.cian.ru/sale/flat/298754585/;Санкт-Петербург;sale;flat;1;16;1;44.9;9700000;Невский;Складская ;5;Проспект Большевиков;Складская ул./Союзный пр.
Росстройинвест;developer;https://spb.cian.ru/sale/flat/299507552/;Санкт-Петербург;sale;flat;18;23;1;31.8;9731649;Калининский;Финляндский;;Выборгская;Беларт ЖК
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/298511660/;Санкт-Петербург;sale;flat;7;10;1;30.24;9676800;Выборгский; Курчатова;;Политехническая;iD Polytech
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/298769298/;Санкт-Петербург;sale;flat;2;12;1;31.73;9700210;Невский;Невская застава;;Елизаровская;Астра Континенталь ЖК
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/299338681/;Санкт-Петербург;sale;flat;19;24;1;43.0;9650000;Калининский; Бутлерова;40;Академическая;
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/299030639/;Санкт-Петербург;sale;flat;13;15;1;35.08;9700000;Невский;Дальневосточный проспект;19к1;;Pulse Premier
ФСК;developer;https://spb.cian.ru/sale/flat/297552991/;Санкт-Петербург;sale;flat;8;13;1;38.36;9691730;Приморский;Коломяжский проспект;4;Черная речка;Апартаменты Zoom Черная Речка
РосСтройИнвест;developer;https://spb.cian.ru/sale/flat/297293013/;Санкт-Петербург;sale;flat;2;13;1;43.9;9666882;Приморский;Юнтолово;;Беговая;Тайм Сквер ЖК
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/297620727/;Санкт-Петербург;sale;flat;12;19;1;40.5;9650000;Калининский;Северный проспект;75к1;Академическая;
К-25;developer;https://spb.cian.ru/sale/flat/296078229/;Санкт-Петербург;sale;flat;8;12;1;39.55;9689750;Приморский;м. Комендантский проспект;;Комендантский проспект;YE'S Primorsky Комплекс Апартаментов
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/289467293/;Санкт-Петербург;sale;flat;12;12;1;36.32;9676629;Московский;Звёздное;;Звездная;Аквилон Ливз 2 ЖК
