,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,cian_id,adress,longitude,latitude
2247,19,25,3,78.61,19540805,Приморский,Богатырский проспект,2А,Пионерская,296406901,Богатырский проспект 2А,30.304289,60.000857
2248,1,8,3,83.8,19444649,Московский,Черниговская ,13к2,Московские ворота,298657942,Черниговская 13к2,30.329271,59.896039
2249,9,9,3,101.0,19500000,Красногвардейский,Большеохтинский проспект,15К2,Новочеркасская,297574481,Большеохтинский проспект 15К2,30.411682,59.9507
2250,15,15,3,91.0,19419400,Василеостровский,проспект Крузенштерна,2,Горный институт,294545445,проспект Крузенштерна 2,30.203112,59.930791
2251,1,19,3,107.3,19535200,Московский, Парфеновская,17,Московские ворота,298656981,Парфеновская 17,30.312688,59.89357
2252,1,7,3,85.84,19408500,Приморский,набережная Реки Каменки,3к3,Озерки,298651692,набережная Реки Каменки 3к3,30.280879,60.057527
2253,15,17,3,80.55,19751847,Невский,Октябрьская набережная,11Б,Пролетарская,297359494,Октябрьская набережная 11Б,30.496959,59.861652
2254,2,16,3,87.37,19644515,Приморский,Коломяжский проспект,13к3,Пионерская,297024140,Коломяжский проспект 13к3,30.303579,59.999377
2255,2,7,3,88.41,19699680,Приморский,набережная Реки Каменки,3к3,Озерки,298651804,набережная Реки Каменки 3к3,30.280879,60.057527
2256,3,19,3,86.1,19966590,Невский,Октябрьская набережная,57к3,Елизаровская,294544634,Октябрьская набережная 57к3,30.448639,59.89835
2257,2,19,3,87.2,19872880,Невский,Октябрьская набережная,57к3,Елизаровская,294544635,Октябрьская набережная 57к3,30.448639,59.89835
