,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,cian_id
5821,9,25,4,105.1,17343000,Выборгский, Руднева,14к2,Проспект Просвещения,265838007
5822,2,5,4,112.9,17500000,Колпинский, Анисимова,5к2,Шушары,281042676
5823,4,4,3,78.0,16800000,Приморский, Савушкина,15,Черная речка,287362808
5824,4,5,4,81.4,17950000,Центральный,проспект Чернышевского,10,Площадь Ленина,298457200
5825,4,8,3,67.9,16300000,Центральный,7-я Советская ,6,Площадь Восстания,299083057
5826,2,4,1,22.28,4500047,Петродворцовый,,,Автово,299493945
5827,2,8,1,32.9,5990000,Василеостровский,11-я Васильевского острова линия,20,Василеостровская,277896720
5828,11,15,-1,21.39,6389999,Красногвардейский,переулок Уткин,,,297849093
5829,5,5,1,32.1,6965700,Василеостровский,4-я Васильевского острова линия,51,Спортивная,297045565
5830,13,14,1,25.85,9939999,Красногвардейский,проспект Энергетиков,2,,279352025
5831,4,5,-1,20.9,7294933,Василеостровский,7-я Васильевского острова линия,62к2,Василеостровская,295938212
5832,8,12,1,24.56,6000179,Приморский,Коломяги,,Озерки,298292426
5833,5,5,1,20.0,5825500,Василеостровский,4-я Васильевского острова линия,51,Спортивная,297045544
5834,3,5,1,23.53,4151706,Московский,Пулковский меридиан,,Купчино,295852661
5835,1,5,-1,25.3,7099344,Василеостровский,7-я Васильевского острова линия,62к2,Василеостровская,293687544
5836,4,5,1,23.23,4155049,Московский,Пулковский меридиан,,Звездная,295852663
5837,4,12,1,27.53,8800000,Выборгский,Светлановское,,Удельная,297725660
5838,2,5,1,25.49,4367600,Московский,Пулковский меридиан,,Купчино,295852705
5839,9,18,-1,35.58,9318402,Фрунзенский, Салова,61,Бухарестская,290539872
5840,3,9,1,23.71,8909999,Адмиралтейский, Шкапина,43-45,Балтийская,299481346
5841,9,18,-1,35.38,9234180,Фрунзенский, Салова,61,Бухарестская,296846414
5842,5,12,-1,22.8,8525376,Курортный,Приморское шоссе,570Л,,289388363
5843,2,6,-1,23.7,5273365,Фрунзенский,Прилукская ,35,Обводный канал,299506288
5844,2,9,1,18.62,4973572,Красносельский, Тамбасова,5,Проспект Ветеранов,295859159
5845,2,19,1,25.1,8400000,Приморский,переулок Ипподромный,1к2,Пионерская,293135775
5846,7,16,-1,24.4,8500000,Московский,Московский проспект,103к6Й,Московские ворота,297692860
5847,8,18,-1,39.49,9880398,Фрунзенский, Салова,61,Бухарестская,290539857
5848,2,19,1,31.39,9709999,Василеостровский,Морской,,,279507404
5849,8,18,-1,40.86,10076076,Фрунзенский, Салова,61,Бухарестская,296846408
5850,4,14,1,21.9,7531112,Фрунзенский,Волковское,,Волковская,299131636
5851,6,8,1,28.1,10500000,Выборгский, Александра Матросова,3,Лесная,293955405
5852,4,9,1,27.9,15898967,Центральный,Лиговка-Ямская,,Площадь Восстания,299131345
5853,3,4,1,28.98,4745000,Центральный,Разъезжая ,36,Лиговский проспект,299521411
5854,3,23,1,25.09,5206765,Приморский, Ивинская,1к2,Зенит,298977395
5855,1,5,-1,18.7,3450000,Адмиралтейский,набережная Обводного Канала,142/16,Нарвская,299503783
5856,12,27,1,20.12,5030000,Выборгский,Заречная ,54,Проспект Просвещения,297361025
5857,12,24,-1,21.29,3650000,Невский,проспект Большевиков,,Улица Дыбенко,298128045
5858,2,18,1,27.34,8659999,Василеостровский,Морской,,,282487163
5859,3,5,1,26.68,7050000,Петроградский,проспект Малый Петроградской стороны,23,Чкаловская,288345392
5860,1,7,1,24.8,5250184,Красносельский,проспект Буденного,21к1,Автово,298034331
5861,3,6,1,26.68,7040000,Петроградский,Мончегорская ,10,Чкаловская,296521881
5862,2,12,1,27.06,9550015,Василеостровский,Уральская ,,Василеостровская,297657362
5863,2,4,1,30.0,7300000,Петроградский, Чапаева,11/4,Горьковская,287128743
5864,3,5,1,24.2,4994986,Пушкинский, Камероновская,20,,295183000
5865,4,21,1,28.1,6990000,Калининский,Пискарёвка,7к6,Лесная,297664728
5866,2,7,1,25.46,7650093,Невский,Невская застава,,Елизаровская,299266593
5867,1,5,-1,32.0,8334033,Василеостровский,7-я Васильевского острова линия,62,Василеостровская,295363973
5868,7,10,1,28.41,13753281,Приморский,Лисичанская ,22,Черная речка,297998447
5869,6,14,1,26.0,8560000,Василеостровский,Уральская ,21,Василеостровская,299649242
5870,3,13,1,21.9,7834013,Выборгский,Сампсониевское,,Лесная,298767278
5871,3,11,-1,29.1,6690000,Московский,Детский переулок,2,Московские ворота,277270307
5872,5,15,-1,21.57,5095891,Красногвардейский,проспект Энергетиков,6,Ладожская,298767309
5873,2,5,1,20.0,4100000,Василеостровский,15-я Васильевского острова линия,68,Василеостровская,297954435
5874,5,10,1,26.6,9576000,Выборгский,Манчестерская ,5к1,Удельная,298355549
5875,2,4,1,26.84,4950000,Адмиралтейский,набережная Крюкова Канала,8,Спасская,296321928
5876,4,9,1,23.0,9177000,Петроградский,Петровский проспект,9к2,Спортивная,294546137
5877,2,6,1,29.7,7500000,Петроградский,Введенская ,17,Горьковская,297264030
5878,6,8,1,21.62,10042490,Петроградский,Петровский,,Крестовский остров,294544903
5879,2,4,1,32.0,7600000,Петроградский, Чапаева,11/4,Горьковская,287171076
5880,4,12,1,21.28,6700156,Невский,Невская застава,,Елизаровская,299613706
5881,2,4,1,20.0,4999000,Адмиралтейский,набережная Реки Фонтанки,93,Садовая,299646341
5882,3,10,1,24.5,8000132,Выборгский,Светлановский проспект,12к1,Удельная,296659502
5883,2,5,-1,31.9,14838358,Адмиралтейский,Гороховая ,47В,Сенная площадь,292492730
5884,2,17,1,50.5,14150226,Невский,Фарфоровская ,7к2,Ломоносовская,296729906
5885,1,5,1,29.01,4990000,Адмиралтейский,набережная Реки Фонтанки,137,Технологический институт,299392821
5886,2,25,1,20.4,4702200,Невский,Октябрьская набережная ЖК,,Ломоносовская,296205664
5887,1,5,1,20.81,3720000,Адмиралтейский,набережная Реки Фонтанки,137,Садовая,299180814
