author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/266866827/;Санкт-Петербург;sale;flat;3;12;3;106.87;29047266;Приморский;проспект Авиаконструкторов;54;Комендантский проспект;Modum
Базис;developer;https://spb.cian.ru/sale/flat/299247046/;Санкт-Петербург;sale;flat;11;12;3;83.0;29050000;Приморский;Белоостровская ;7;Лесная;Белый остров
;;https://spb.cian.ru/sale/flat/299252945/;Санкт-Петербург;sale;flat;2;9;3;118.7;29437600;Выборгский;Светлановский проспект;45;Политехническая;Дом-бутик Светлановский, 45
PLEADA;representative_developer;https://spb.cian.ru/sale/flat/299315553/;Санкт-Петербург;sale;flat;1;4;3;199.9;29350000;Курортный; Тарховская;84Б;Зенит;Петербургское Садовое кольцо
PLEADA;representative_developer;https://spb.cian.ru/sale/flat/299315550/;Санкт-Петербург;sale;flat;1;4;3;200.7;29350000;Курортный; Тарховская;84Б;Зенит;Петербургское Садовое кольцо
Лидер Групп;developer;https://spb.cian.ru/sale/flat/295179775/;Санкт-Петербург;sale;flat;4;23;3;112.97;29372200;Московский;Гагаринское;;;Дефанс ЖК
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298658280/;Санкт-Петербург;sale;flat;9;9;3;93.11;29252328;Калининский;Лесной проспект;;Выборгская;iLona
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298657363/;Санкт-Петербург;sale;flat;5;10;3;109.6;29301869;Приморский;Белоостровская ;28;Черная речка;Domino
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298657461/;Санкт-Петербург;sale;flat;4;10;3;109.4;29428007;Приморский;Белоостровская ;28;Черная речка;Domino
ПИК;developer;https://spb.cian.ru/sale/flat/295870055/;Санкт-Петербург;sale;flat;8;9;3;79.0;29317848;Адмиралтейский;Измайловское;к 2.1;Балтийская;Лермонтовский 54 ЖК
Базис;developer;https://spb.cian.ru/sale/flat/299335942/;Санкт-Петербург;sale;flat;10;12;3;94.7;29357000;Приморский;Белоостровская ;7;Лесная;Белый остров
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/267975655/;Санкт-Петербург;sale;flat;10;11;3;103.03;29363550;Московский; Решетникова;29;Электросила;iD Park Pobedy
GloraX;developer;https://spb.cian.ru/sale/flat/291004607/;Санкт-Петербург;sale;flat;8;14;3;113.03;29519999;Красногвардейский;проспект Энергетиков;2;;GloraX Заневский
;;https://spb.cian.ru/sale/flat/293980695/;Санкт-Петербург;sale;flat;2;6;3;87.73;29439170;Курортный;дорога Таможенная;11к1с4;Беговая;е.квартал 
Роман Корякин;realtor;https://spb.cian.ru/sale/flat/296056515/;Санкт-Петербург;sale;flat;5;19;3;96.21;29500000;Василеостровский;Морской;;Приморская;GloraX Premium Василеостровский
Строительный трест;developer;https://spb.cian.ru/sale/flat/293207239/;Санкт-Петербург;sale;flat;9;13;3;110.79;29581000;Калининский;Академическое;;Академическая;Наука ЖК
LEGENDA Intelligent Development;developer;https://spb.cian.ru/sale/flat/299636478/;Санкт-Петербург;sale;flat;2;11;3;91.68;29722656;Красногвардейский; Стахановцев;1;Новочеркасская;Малоохтинский, 68
LEGENDA Intelligent Development;developer;https://spb.cian.ru/sale/flat/299465304/;Санкт-Петербург;sale;flat;1;12;3;94.36;29591296;Выборгский;Сампсониевское;;Выборгская;Сампсониевский 32
PLEADA;representative_developer;https://spb.cian.ru/sale/flat/298198058/;Санкт-Петербург;sale;flat;6;6;3;94.5;29607795;Выборгский;Зеленогорская ;3;Удельная;Дом Аура у Светлановской
;;https://spb.cian.ru/sale/flat/299252979/;Санкт-Петербург;sale;flat;5;9;3;112.3;29647200;Выборгский;Светлановский проспект;45;Политехническая;Дом-бутик Светлановский, 45
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/275720401/;Санкт-Петербург;sale;flat;12;12;3;101.18;29595151;Приморский; Плесецкая;2;Комендантский проспект;Ariosto!
Балтийская коммерция;developer;https://spb.cian.ru/sale/flat/258156108/;Санкт-Петербург;sale;flat;1;9;3;98.46;29606922;Петроградский;Петроградская набережная;38;Горьковская;Мануфактура James Beck
RBI;developer;https://spb.cian.ru/sale/flat/295748212/;Санкт-Петербург;sale;flat;22;23;3;102.1;30052073;Выборгский; Шостаковича;8к2Б2;Проспект Просвещения;Струны
Базис;developer;https://spb.cian.ru/sale/flat/299592383/;Санкт-Петербург;sale;flat;12;12;3;90.8;29964000;Приморский;Белоостровская ;7;Лесная;Белый остров
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296753842/;Санкт-Петербург;sale;flat;3;9;3;115.7;29850947;Выборгский; Александра Матросова;1;Лесная;Притяжение
ТН-Брокер;real_estate_agent;https://spb.cian.ru/sale/flat/297234011/;Санкт-Петербург;sale;flat;7;8;3;111.3;30000000;Василеостровский;15-я Васильевского острова линия;84;Василеостровская;Халькон
PLEADA;representative_developer;https://spb.cian.ru/sale/flat/298198027/;Санкт-Петербург;sale;flat;1;6;3;117.3;29970150;Выборгский;Зеленогорская ;3;Удельная;Дом Аура у Светлановской
Лидер Групп;developer;https://spb.cian.ru/sale/flat/286949899/;Санкт-Петербург;sale;flat;5;23;3;119.85;29962500;Московский;Гагаринское;;;Дефанс ЖК
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298657183/;Санкт-Петербург;sale;flat;2;10;3;101.9;29839229;Приморский;Белоостровская ;28;Черная речка;Domino
ПИК;developer;https://spb.cian.ru/sale/flat/287651417/;Санкт-Петербург;sale;flat;8;9;3;78.3;29911852;Адмиралтейский;Измайловское;к1;Балтийская;Лермонтовский 54 ЖК
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/292970851/;Санкт-Петербург;sale;flat;3;9;3;87.65;29800254;Невский;Невская застава;;Елизаровская;Астра Марин ЖК
Балтийская жемчужина;developer;https://spb.cian.ru/sale/flat/296258453/;Санкт-Петербург;sale;flat;4;8;3;97.9;29898820;Красносельский;проспект Патриотов;35;Проспект Ветеранов;Lotos Сlub
Балтийская коммерция;developer;https://spb.cian.ru/sale/flat/258156439/;Санкт-Петербург;sale;flat;2;9;3;89.63;29994680;Петроградский;Петроградская набережная;38;Горьковская;Мануфактура James Beck
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/295135143/;Санкт-Петербург;sale;flat;6;8;3;89.49;30158130;Петроградский;Ремесленная ;;Спортивная;Neva Residence
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/297392291/;Санкт-Петербург;sale;flat;4;12;3;100.39;30300362;Выборгский;Светлановское;;Удельная;Панорама парк Сосновка
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296753762/;Санкт-Петербург;sale;flat;4;10;3;97.1;30149550;Выборгский;Светлановское;;Удельная;Svetlana Park
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/267475755/;Санкт-Петербург;sale;flat;2;11;3;105.72;30130200;Московский;Благодатная ;50;Электросила;iD Park Pobedy
Балтийская коммерция;developer;https://spb.cian.ru/sale/flat/258155972/;Санкт-Петербург;sale;flat;2;9;3;92.11;30377878;Петроградский;Петроградская набережная;38;Горьковская;Мануфактура James Beck
Балтийская коммерция;developer;https://spb.cian.ru/sale/flat/258155777/;Санкт-Петербург;sale;flat;2;9;3;90.63;30329330;Петроградский;Петроградская набережная;38;Горьковская;Мануфактура James Beck
PLEADA;representative_developer;https://spb.cian.ru/sale/flat/299315296/;Санкт-Петербург;sale;flat;10;12;3;87.0;30450000;Приморский;Белоостровская ;7;Лесная;Белый остров
Лидер Групп;developer;https://spb.cian.ru/sale/flat/295853487/;Санкт-Петербург;sale;flat;7;19;3;115.26;30543900;Московский;Гагаринское;;;Дефанс ЖК
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298657365/;Санкт-Петербург;sale;flat;10;10;3;98.0;30664872;Приморский;Белоостровская ;28;Черная речка;Domino
ПИК;developer;https://spb.cian.ru/sale/flat/279628266/;Санкт-Петербург;sale;flat;1;9;3;97.5;30611100;Адмиралтейский;Измайловское;к1;Балтийская;Лермонтовский 54 ЖК
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296753862/;Санкт-Петербург;sale;flat;2;9;3;111.6;30700490;Выборгский; Александра Матросова;1;Лесная;Притяжение
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/294662303/;Санкт-Петербург;sale;flat;7;11;3;107.72;30700200;Московский;Благодатная ;50;Электросила;iD Park Pobedy
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/294555796/;Санкт-Петербург;sale;flat;11;11;3;106.96;30483600;Московский;Благодатная ;50;Электросила;iD Park Pobedy
ID 86745089;homeowner;https://spb.cian.ru/sale/flat/298681503/;Санкт-Петербург;sale;flat;3;5;3;86.1;30500000;Центральный;проспект Чернышевского;13;Чернышевская;
LEGENDA Intelligent Development;developer;https://spb.cian.ru/sale/flat/299465507/;Санкт-Петербург;sale;flat;3;12;3;97.59;30994584;Выборгский;Сампсониевское;;Выборгская;Сампсониевский 32
LEGENDA Intelligent Development;developer;https://spb.cian.ru/sale/flat/299465498/;Санкт-Петербург;sale;flat;2;12;3;98.85;30969705;Выборгский;Сампсониевское;;Выборгская;Сампсониевский 32
Element Development;developer;https://spb.cian.ru/sale/flat/291779588/;Санкт-Петербург;sale;flat;3;5;3;76.77;31008938;Курортный; Инструментальщиков;18;Беговая;BEREG.Курортный
Лидер Групп;developer;https://spb.cian.ru/sale/flat/286949973/;Санкт-Петербург;sale;flat;15;23;3;114.34;30871800;Московский;Гагаринское;;;Дефанс ЖК
Лидер Групп;developer;https://spb.cian.ru/sale/flat/286949966/;Санкт-Петербург;sale;flat;13;23;3;114.56;30931200;Московский;Гагаринское;;;Дефанс ЖК
;;https://spb.cian.ru/sale/flat/299252995/;Санкт-Петербург;sale;flat;6;9;3;114.3;30861000;Выборгский;Светлановский проспект;45;Политехническая;Дом-бутик Светлановский, 45
City Solutions;developer;https://spb.cian.ru/sale/flat/298474370/;Санкт-Петербург;sale;flat;4;10;3;91.8;30915248;Приморский;набережная Черной речки;1;Черная речка;Министр
ПИК;developer;https://spb.cian.ru/sale/flat/275536764/;Санкт-Петербург;sale;flat;1;7;3;89.1;31005730;Адмиралтейский;Измайловское;к1;Балтийская;Лермонтовский 54 ЖК
Балтийская коммерция;developer;https://spb.cian.ru/sale/flat/258155921/;Санкт-Петербург;sale;flat;1;9;3;102.29;30758603;Петроградский;Петроградская набережная;38;Горьковская;Мануфактура James Beck
Балтийская коммерция;developer;https://spb.cian.ru/sale/flat/258156119/;Санкт-Петербург;sale;flat;2;9;3;93.51;30839598;Петроградский;Петроградская набережная;38;Горьковская;Мануфактура James Beck
Балтийская коммерция;developer;https://spb.cian.ru/sale/flat/258156508/;Санкт-Петербург;sale;flat;6;9;3;86.37;30998193;Петроградский;Петроградская набережная;38;Горьковская;Мануфактура James Beck
Строительный трест;developer;https://spb.cian.ru/sale/flat/274971647/;Санкт-Петербург;sale;flat;13;13;3;100.3;31344000;Выборгский;Лиственная ;20к2;Озерки;Листва
PLEADA;representative_developer;https://spb.cian.ru/sale/flat/299315542/;Санкт-Петербург;sale;flat;4;4;3;194.0;31300000;Курортный; Тарховская;84Б;Зенит;Петербургское Садовое кольцо
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296753869/;Санкт-Петербург;sale;flat;8;9;3;115.8;31050264;Выборгский; Александра Матросова;3;Лесная;Притяжение
Балтийская коммерция;developer;https://spb.cian.ru/sale/flat/258156473/;Санкт-Петербург;sale;flat;4;9;3;89.43;31228956;Петроградский;Петроградская набережная;38;Горьковская;Мануфактура James Beck
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/291085421/;Санкт-Петербург;sale;flat;9;12;3;100.61;31400682;Выборгский;Светлановское;;Удельная;Панорама парк Сосновка
Строительный трест;developer;https://spb.cian.ru/sale/flat/275565760/;Санкт-Петербург;sale;flat;12;13;3;100.5;31407000;Выборгский;Лиственная ;20к2;Озерки;Листва
Унистрой;developer;https://spb.cian.ru/sale/flat/277296377/;Санкт-Петербург;sale;flat;4;10;3;108.5;31620000;Красногвардейский;Большая Охта;;Площадь Ленина;Юпоинт ЖК
GloraX;developer;https://spb.cian.ru/sale/flat/292728302/;Санкт-Петербург;sale;flat;19;20;3;96.2;31509999;Василеостровский; Челюскина;8;;Golden City
;;https://spb.cian.ru/sale/flat/293980723/;Санкт-Петербург;sale;flat;4;6;3;91.97;31591695;Курортный;Приморское шоссе;;Беговая;е.квартал 
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/267475626/;Санкт-Петербург;sale;flat;10;11;3;99.43;31538202;Московский;Благодатная ;50;Электросила;iD Park Pobedy
LEGENDA Intelligent Development;developer;https://spb.cian.ru/sale/flat/299636590/;Санкт-Петербург;sale;flat;7;11;3;92.57;31895480;Красногвардейский; Стахановцев;1;Новочеркасская;Малоохтинский, 68
PLEADA;representative_developer;https://spb.cian.ru/sale/flat/299315540/;Санкт-Петербург;sale;flat;4;4;3;189.5;31900000;Курортный; Тарховская;84Б;Зенит;Петербургское Садовое кольцо
PLEADA;representative_developer;https://spb.cian.ru/sale/flat/296569866/;Санкт-Петербург;sale;flat;1;4;3;108.6;31711200;Красносельский;проспект Патриотов;33;;Riviera club
Аквилон;developer;https://spb.cian.ru/sale/flat/292149689/;Санкт-Петербург;sale;flat;8;16;3;113.8;31896342;Адмиралтейский;Московский проспект;71к3;Фрунзенская;Promenade
RBG Недвижимость  Realty Broker Group;real_estate_agent;https://spb.cian.ru/sale/flat/294815486/;Санкт-Петербург;sale;flat;11;26;3;143.0;31990000;Выборгский;проспект Энгельса;93;Удельная;Живой Родник
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/275720460/;Санкт-Петербург;sale;flat;12;12;3;103.71;31735260;Приморский; Плесецкая;2;Комендантский проспект;Ariosto!
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/275720208/;Санкт-Петербург;sale;flat;12;12;3;105.21;31720815;Приморский; Плесецкая;4;Комендантский проспект;Ariosto!
Балтийская жемчужина;developer;https://spb.cian.ru/sale/flat/297300167/;Санкт-Петербург;sale;flat;1;8;3;108.6;31719888;Красносельский;проспект Патриотов;33;;Riviera club
Балтийская коммерция;developer;https://spb.cian.ru/sale/flat/258156111/;Санкт-Петербург;sale;flat;2;9;3;96.12;31700376;Петроградский;Петроградская набережная;38;Горьковская;Мануфактура James Beck
Балтийская коммерция;developer;https://spb.cian.ru/sale/flat/258156106/;Санкт-Петербург;sale;flat;1;9;3;105.55;31738885;Петроградский;Петроградская набережная;38;Горьковская;Мануфактура James Beck
Балтийская коммерция;developer;https://spb.cian.ru/sale/flat/258155966/;Санкт-Петербург;sale;flat;1;9;3;105.42;31699794;Петроградский;Петроградская набережная;38;Горьковская;Мануфактура James Beck
ID 22855475;realtor;https://spb.cian.ru/sale/flat/299105627/;Санкт-Петербург;sale;flat;10;14;3;92.0;31900000;Василеостровский;Уральская ;21;Василеостровская;Эмеральд на Малой Неве
LEGENDA Development;developer;https://spb.cian.ru/sale/flat/297998319/;Санкт-Петербург;sale;flat;2;9;3;97.28;32102400;Приморский;Чёрная речка;;Черная речка;Черная речка, 41
City Solutions;developer;https://spb.cian.ru/sale/flat/298474355/;Санкт-Петербург;sale;flat;6;10;3;94.9;32247742;Приморский;набережная Черной речки;1;Черная речка;Министр
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/275720195/;Санкт-Петербург;sale;flat;12;12;3;106.29;32046435;Приморский; Плесецкая;4;Комендантский проспект;Ariosto!
Балтийская жемчужина;developer;https://spb.cian.ru/sale/flat/296258560/;Санкт-Петербург;sale;flat;2;8;3;112.6;32042992;Красносельский;проспект Патриотов;35;Проспект Ветеранов;Lotos Сlub
LEGENDA Development;developer;https://spb.cian.ru/sale/flat/297998303/;Санкт-Петербург;sale;flat;2;7;3;92.25;32638050;Приморский;Чёрная речка;;Черная речка;Черная речка, 41
PLEADA;representative_developer;https://spb.cian.ru/sale/flat/296569899/;Санкт-Петербург;sale;flat;4;4;3;101.3;32618600;Красносельский;проспект Патриотов;33;;Riviera club
Лидер Групп;developer;https://spb.cian.ru/sale/flat/286949941/;Санкт-Петербург;sale;flat;17;23;3;117.8;32336100;Московский;Гагаринское;;;Дефанс ЖК
Лидер Групп;developer;https://spb.cian.ru/sale/flat/286949883/;Санкт-Петербург;sale;flat;17;23;3;116.89;32612310;Московский;Гагаринское;;;Дефанс ЖК
Базис;developer;https://spb.cian.ru/sale/flat/291806251/;Санкт-Петербург;sale;flat;4;12;3;118.0;32312500;Приморский;Белоостровская ;7;Лесная;Белый остров
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/275720482/;Санкт-Петербург;sale;flat;12;12;3;106.31;32530860;Приморский; Плесецкая;2;Комендантский проспект;Ariosto!
;;https://spb.cian.ru/sale/flat/294213908/;Санкт-Петербург;sale;flat;2;11;3;118.97;32478810;Московский;Московский проспект;114Б;Московские ворота;е.квартал 
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294545216/;Санкт-Петербург;sale;flat;2;8;3;93.59;32803295;Петроградский;Петровский;;Чкаловская;Нева Резиденс ЖК
LEGENDA Intelligent Development;developer;https://spb.cian.ru/sale/flat/299464031/;Санкт-Петербург;sale;flat;6;11;3;102.34;32902500;Красногвардейский; Стахановцев;1;Новочеркасская;Малоохтинский, 68
Унистрой;developer;https://spb.cian.ru/sale/flat/277296396/;Санкт-Петербург;sale;flat;2;10;3;114.5;32910000;Красногвардейский;Большая Охта;;Площадь Ленина;Юпоинт ЖК
Element Development;developer;https://spb.cian.ru/sale/flat/293123142/;Санкт-Петербург;sale;flat;1;5;3;93.73;32732625;Курортный; Инструментальщиков;18;Беговая;BEREG.Курортный
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298657145/;Санкт-Петербург;sale;flat;3;10;3;108.1;32705436;Приморский;Белоостровская ;28;Черная речка;Domino
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/275720163/;Санкт-Петербург;sale;flat;12;12;3;108.81;32806215;Приморский; Плесецкая;4;Комендантский проспект;Ariosto!
Строительный трест;developer;https://spb.cian.ru/sale/flat/295198991/;Санкт-Петербург;sale;flat;4;6;3;73.3;32985000;Василеостровский;Гавань;;Приморская;Парусная 1
PLEADA;representative_developer;https://spb.cian.ru/sale/flat/296569906/;Санкт-Петербург;sale;flat;1;4;3;130.8;32961600;Красносельский;проспект Патриотов;33;;Riviera club
LEGENDA Intelligent Development;developer;https://spb.cian.ru/sale/flat/299465564/;Санкт-Петербург;sale;flat;4;12;3;105.73;33537556;Выборгский;Сампсониевское;;Выборгская;Сампсониевский 32
LEGENDA Intelligent Development;developer;https://spb.cian.ru/sale/flat/299465552/;Санкт-Петербург;sale;flat;2;12;3;106.76;33501288;Выборгский;Сампсониевское;;Выборгская;Сампсониевский 32
City Solutions;developer;https://spb.cian.ru/sale/flat/298474327/;Санкт-Петербург;sale;flat;6;10;3;84.1;33486543;Приморский;набережная Черной речки;1;Черная речка;Министр
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/266866819/;Санкт-Петербург;sale;flat;12;12;3;108.99;33547122;Приморский;проспект Авиаконструкторов;54;Комендантский проспект;Modum
;;https://spb.cian.ru/sale/flat/294213901/;Санкт-Петербург;sale;flat;2;11;3;122.92;33557160;Московский;Московская застава;;Московские ворота;Е.волюция ЖК
Петербургская Строительная Компания;developer;https://spb.cian.ru/sale/flat/284740226/;Санкт-Петербург;sale;flat;1;7;3;99.6;33864000;Петроградский;набережная Реки Карповки;31к2;Петроградская;Северная Корона
Строительный трест;developer;https://spb.cian.ru/sale/flat/295198053/;Санкт-Петербург;sale;flat;12;13;3;74.8;33660000;Василеостровский;Гавань;;Приморская;Шкиперский 19 ЖК
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294575852/;Санкт-Петербург;sale;flat;2;9;3;112.8;33727200;Петроградский;Петровский проспект;11к3;Спортивная;Neva Haus
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294545266/;Санкт-Петербург;sale;flat;2;8;3;92.47;33612845;Петроградский;Петровский;;Чкаловская;Нева Резиденс ЖК
Yard Group;developer;https://spb.cian.ru/sale/flat/299099161/;Санкт-Петербург;sale;flat;4;9;3;74.99;33745500;Петроградский;проспект Добролюбова;18а;Спортивная;Zen Garden
Аквилон;developer;https://spb.cian.ru/sale/flat/292149741/;Санкт-Петербург;sale;flat;4;16;3;127.1;33733859;Адмиралтейский; Парфеновская;6к1;Фрунзенская;Promenade
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/275720336/;Санкт-Петербург;sale;flat;12;12;3;109.83;33607980;Приморский; Плесецкая;2;Комендантский проспект;Ariosto!
Петербургская Строительная Компания;developer;https://spb.cian.ru/sale/flat/284740222/;Санкт-Петербург;sale;flat;1;7;3;100.6;34204000;Петроградский;набережная Реки Карповки;31к2;Петроградская;Северная Корона
LEGENDA Development;developer;https://spb.cian.ru/sale/flat/297998304/;Санкт-Петербург;sale;flat;5;7;3;90.84;34201260;Приморский;Чёрная речка;;Черная речка;Черная речка, 41
LEGENDA Development;developer;https://spb.cian.ru/sale/flat/297998391/;Санкт-Петербург;sale;flat;3;9;3;85.48;34029588;Приморский;Чёрная речка;;Черная речка;Черная речка, 41
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294545269/;Санкт-Петербург;sale;flat;4;8;3;82.73;33960665;Петроградский;Петровский;;Чкаловская;Нева Резиденс ЖК
Аквилон;developer;https://spb.cian.ru/sale/flat/292149739/;Санкт-Петербург;sale;flat;5;16;3;127.5;34110860;Адмиралтейский; Парфеновская;6к1;Фрунзенская;Promenade
РСТИ;developer;https://spb.cian.ru/sale/flat/293496549/;Санкт-Петербург;sale;flat;1;8;3;96.8;34066425;Петроградский;Петровский проспект;22к2;Крестовский остров;Familia
Петербургская Строительная Компания;developer;https://spb.cian.ru/sale/flat/284740273/;Санкт-Петербург;sale;flat;5;7;3;93.6;34631991;Петроградский;набережная Реки Карповки;31к2;Горьковская;Северная Корона
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/299555565/;Санкт-Петербург;sale;flat;9;11;3;116.31;34523134;Московский;Благодатная ;50;Электросила;iD Park Pobedy
ПИА Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/298740043/;Санкт-Петербург;sale;flat;14;18;3;116.85;34578327;Василеостровский;Морской;;;Глоракс Василеостровский ЖК
;;https://spb.cian.ru/sale/flat/294213914/;Санкт-Петербург;sale;flat;4;11;3;126.38;34501740;Московский;Московский проспект;114Б;Московские ворота;е.квартал 
Петербургская Строительная Компания;developer;https://spb.cian.ru/sale/flat/297863455/;Санкт-Петербург;sale;flat;2;8;3;77.2;34836036;Петроградский;набережная Реки Карповки;31к1;Петроградская;Северная Корона
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/267475892/;Санкт-Петербург;sale;flat;3;10;3;94.12;34824400;Московский;Московский проспект;72к2;Фрунзенская;ID Moskovskiy
Унистрой;developer;https://spb.cian.ru/sale/flat/277296389/;Санкт-Петербург;sale;flat;3;10;3;114.0;34860000;Красногвардейский;Большая Охта;;Площадь Ленина;Юпоинт ЖК
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298657382/;Санкт-Петербург;sale;flat;9;10;3;97.1;34846342;Приморский;Белоостровская ;28;Черная речка;Domino
;;https://spb.cian.ru/sale/flat/299252943/;Санкт-Петербург;sale;flat;2;9;3;142.9;34867600;Выборгский;Светлановский проспект;45;Политехническая;Дом-бутик Светлановский, 45
GloraX;developer;https://spb.cian.ru/sale/flat/279508171/;Санкт-Петербург;sale;flat;3;19;3;101.96;34999999;Василеостровский;Морской;;;Глоракс Премиум Василеостровский ЖК
LEGENDA Development;developer;https://spb.cian.ru/sale/flat/297998243/;Санкт-Петербург;sale;flat;4;9;3;89.22;35009928;Приморский;Чёрная речка;;Черная речка;Черная речка, 41
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/298085143/;Санкт-Петербург;sale;flat;2;9;3;113.2;35103320;Петроградский;Петровский проспект;9к2;Спортивная;Neva Haus
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294545219/;Санкт-Петербург;sale;flat;3;8;3;92.54;35026390;Петроградский;Петровский;;Чкаловская;Нева Резиденс ЖК
;;https://spb.cian.ru/sale/flat/299252944/;Санкт-Петербург;sale;flat;2;9;3;144.2;35184800;Выборгский;Светлановский проспект;45;Политехническая;Дом-бутик Светлановский, 45
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/292252117/;Санкт-Петербург;sale;flat;12;12;3;117.23;35344845;Приморский; Плесецкая;4;Комендантский проспект;Ariosto!
GloraX;developer;https://spb.cian.ru/sale/flat/279508172/;Санкт-Петербург;sale;flat;4;19;3;93.8;35119999;Василеостровский;Морской;;;Глоракс Премиум Василеостровский ЖК
Петербургская Строительная Компания;developer;https://spb.cian.ru/sale/flat/293263696/;Санкт-Петербург;sale;flat;3;9;3;96.78;35524289;Центральный;проспект Бакунина;;Площадь Александра Невского;Bakunina 33
Петербургская Строительная Компания;developer;https://spb.cian.ru/sale/flat/284740257/;Санкт-Петербург;sale;flat;3;7;3;101.5;35525000;Петроградский;набережная Реки Карповки;31к2;Чкаловская;Северная Корона
LEGENDA Development;developer;https://spb.cian.ru/sale/flat/297998321/;Санкт-Петербург;sale;flat;4;9;3;96.19;35676871;Приморский;Чёрная речка;;Черная речка;Черная речка, 41
GloraX;developer;https://spb.cian.ru/sale/flat/290481176/;Санкт-Петербург;sale;flat;3;19;3;94.93;35369999;Василеостровский;Морской;;;Глоракс Премиум Василеостровский ЖК
PLEADA;representative_developer;https://spb.cian.ru/sale/flat/298198102/;Санкт-Петербург;sale;flat;10;12;3;113.0;36000000;Приморский;Белоостровская ;7;Лесная;Белый остров
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/283504964/;Санкт-Петербург;sale;flat;8;10;3;89.63;35852000;Московский;Московский проспект;72к2;Фрунзенская;ID Moskovskiy
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/294834091/;Санкт-Петербург;sale;flat;12;12;3;117.26;35881560;Приморский; Плесецкая;2;Комендантский проспект;Ariosto!
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294545948/;Санкт-Петербург;sale;flat;2;9;3;109.9;36376900;Петроградский;Петровский проспект;11к2;Крестовский остров;Neva Haus
LEGENDA Intelligent Development;developer;https://spb.cian.ru/sale/flat/299464044/;Санкт-Петербург;sale;flat;2;11;3;113.62;36119798;Красногвардейский; Стахановцев;1;Новочеркасская;Малоохтинский, 68
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296754102/;Санкт-Петербург;sale;flat;5;8;3;92.6;36252900;Василеостровский;;;Горный институт;Империал Клаб ЖК
Петербургская Строительная Компания;developer;https://spb.cian.ru/sale/flat/293263706/;Санкт-Петербург;sale;flat;3;9;3;103.22;36463656;Центральный;проспект Бакунина;;Площадь Александра Невского;Bakunina 33
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294545972/;Санкт-Петербург;sale;flat;7;9;3;118.7;36797000;Петроградский;Петровский проспект;11к2;Крестовский остров;Neva Haus
LEGENDA Intelligent Development;developer;https://spb.cian.ru/sale/flat/299464125/;Санкт-Петербург;sale;flat;4;11;3;109.63;36638346;Красногвардейский; Стахановцев;1;Новочеркасская;Малоохтинский, 68
