author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297360958/;Санкт-Петербург;sale;flat;1;27;2;55.1;9791270;Выборгский;проезд Толубеевский;36к1;;Северная долина
КВС;developer;https://spb.cian.ru/sale/flat/292309997/;Санкт-Петербург;sale;flat;2;5;2;56.08;9795639;Пушкинский;;;Звездная;ЮгТаун ЖК
;;https://spb.cian.ru/sale/flat/292781688/;Санкт-Петербург;sale;flat;9;13;2;52.4;9757299;Невский;Варфоломеевская ;6;Ломоносовская;Апарт-отель Начало
;;https://spb.cian.ru/sale/flat/292413437/;Санкт-Петербург;sale;flat;1;6;2;66.7;9804900;Курортный; Строителей;3к2;;Granholm Village
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/295920886/;Санкт-Петербург;sale;flat;1;5;2;51.82;9900003;Московский;Пулковское шоссе;103В;Звездная;Парадный ансамбль
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297885388/;Санкт-Петербург;sale;flat;3;23;2;55.09;9910475;Приморский; Ивинская;1к4;Зенит;ПАРК-КВАРТАЛ Юнтолово
;;https://spb.cian.ru/sale/flat/292413494/;Санкт-Петербург;sale;flat;6;6;2;67.6;9937200;Курортный; Строителей;3к2;;Granholm Village
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297361365/;Санкт-Петербург;sale;flat;25;27;2;48.79;9925068;Выборгский;проезд Толубеевский;34к2;;Северная долина
Лидер Групп;developer;https://spb.cian.ru/sale/flat/296280894/;Санкт-Петербург;sale;flat;10;12;2;62.0;9920000;Пушкинский;проспект Старорусский;9;;Аэросити 2
Лидер Групп;developer;https://spb.cian.ru/sale/flat/297419306/;Санкт-Петербург;sale;flat;2;20;2;50.83;9911850;Красносельский; Маршала Казакова;64к1;;Южный Форт
Лидер Групп;developer;https://spb.cian.ru/sale/flat/294606055/;Санкт-Петербург;sale;flat;3;25;2;48.17;9874850;Красносельский; Маршала Казакова;64к1;;Южный Форт
Монолит;developer;https://spb.cian.ru/sale/flat/296835119/;Санкт-Петербург;sale;flat;10;15;2;52.3;9938162;Невский; Евдокима Огнева;3;Улица Дыбенко;WINGS апартаменты на Крыленко
Шельф;developer;https://spb.cian.ru/sale/flat/293279864/;Санкт-Петербург;sale;flat;13;26;2;58.5;9945000;Пушкинский;проспект Новгородский;2к3;Шушары;Simple
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297361464/;Санкт-Петербург;sale;flat;18;27;2;54.31;10033485;Выборгский;Заречная ;48к2;Парнас;Северная долина
VEREN GROUP;developer;https://spb.cian.ru/sale/flat/292425307/;Санкт-Петербург;sale;flat;2;10;2;45.0;10036827;Приморский;Парашютная ;79к1;Комендантский проспект;Veren Next Шуваловский
VEREN GROUP;developer;https://spb.cian.ru/sale/flat/292425358/;Санкт-Петербург;sale;flat;9;10;2;42.0;10034620;Приморский;Парашютная ;79к1;Комендантский проспект;Veren Next Шуваловский
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/295505290/;Санкт-Петербург;sale;flat;4;4;2;47.65;10000067;Пушкинский;шоссе Колпинское;127;Купчино;Univer City. Город возможностей
Технополис;developer;https://spb.cian.ru/sale/flat/299600010/;Санкт-Петербург;sale;flat;1;8;2;63.71;10002470;Красносельский; Лермонтова;15к2Б;Проспект Ветеранов;Новикола
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298649430/;Санкт-Петербург;sale;flat;1;5;2;54.4;10033200;Колпинский;шоссе Рубежное;14;Рыбацкое;Юттери
Лидер Групп;developer;https://spb.cian.ru/sale/flat/294606123/;Санкт-Петербург;sale;flat;4;25;2;48.71;9985550;Красносельский; Маршала Казакова;64к1;;Южный Форт
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297884971/;Санкт-Петербург;sale;flat;2;23;2;55.92;10046652;Приморский; Ивинская;1к1;Зенит;ПАРК-КВАРТАЛ Юнтолово
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/297042818/;Санкт-Петербург;sale;flat;1;5;2;55.0;10000000;Василеостровский;13-я Васильевского острова линия;62;Василеостровская;
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296121154/;Санкт-Петербург;sale;flat;1;4;2;60.32;9952800;Пушкинский;;;Купчино;Образцовый квартал 14 ЖК
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/298603018/;Санкт-Петербург;sale;flat;20;27;2;52.51;10032048;Выборгский;проезд Толубеевский;34к2;;Северная долина
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296122214/;Санкт-Петербург;sale;flat;1;4;2;61.0;10004000;Пушкинский;;;Купчино;Образцовый квартал 14 ЖК
КВС;developer;https://spb.cian.ru/sale/flat/292309984/;Санкт-Петербург;sale;flat;1;5;2;60.01;10005894;Пушкинский;;;Звездная;ЮгТаун ЖК
ID 80819862;realtor;https://spb.cian.ru/sale/flat/298939767/;Санкт-Петербург;sale;flat;9;9;2;51.7;9990000;Василеостровский; Кораблестроителей;35Г;Приморская;
VEREN GROUP;developer;https://spb.cian.ru/sale/flat/298402720/;Санкт-Петербург;sale;flat;3;3;2;51.5;10139571;Петродворцовый;Красносельское шоссе;22;Ленинский проспект;Veren Village Стрельна
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298649333/;Санкт-Петербург;sale;flat;1;5;2;63.04;10125360;Колпинский;проезд Понтонный;6;Рыбацкое;Юттери
;;https://spb.cian.ru/sale/flat/292413491/;Санкт-Петербург;sale;flat;5;6;2;68.7;10098900;Курортный; Строителей;3к2;;Granholm Village
КВС;developer;https://spb.cian.ru/sale/flat/292309614/;Санкт-Петербург;sale;flat;1;5;2;60.67;10119480;Пушкинский;;;Звездная;ЮгТаун ЖК
ФСК;developer;https://spb.cian.ru/sale/flat/295182928/;Санкт-Петербург;sale;flat;4;14;2;73.16;10064196;Невский;Невский;;;Зум на Неве ЖК
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297361578/;Санкт-Петербург;sale;flat;12;17;2;48.8;10115315;Выборгский;Заречная ;48к1;Парнас;Северная долина
Технополис;developer;https://spb.cian.ru/sale/flat/299600000/;Санкт-Петербург;sale;flat;6;8;2;61.33;10088785;Красносельский; Лермонтова;15к2Б;Проспект Ветеранов;Новикола
ФСК;developer;https://spb.cian.ru/sale/flat/297553104/;Санкт-Петербург;sale;flat;10;13;2;47.7;10115500;Приморский;Коломяжский проспект;4;Черная речка;Апартаменты Zoom Черная Речка
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298655424/;Санкт-Петербург;sale;flat;3;12;2;64.1;10065447;Пушкинский;;;Звездная;Монография ЖК
Монолит;developer;https://spb.cian.ru/sale/flat/296210611/;Санкт-Петербург;sale;flat;3;15;2;55.0;10137820;Невский; Евдокима Огнева;3;Улица Дыбенко;WINGS апартаменты на Крыленко
К-25;developer;https://spb.cian.ru/sale/flat/294914013/;Санкт-Петербург;sale;flat;3;12;2;43.89;10094700;Приморский;м. Комендантский проспект;;Комендантский проспект;YE'S Primorsky Комплекс Апартаментов
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297361287/;Санкт-Петербург;sale;flat;8;27;2;49.77;10113130;Выборгский;проезд Толубеевский;34к2;;Северная долина
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296120403/;Санкт-Петербург;sale;flat;1;4;2;61.47;10142550;Пушкинский;;;Купчино;Образцовый квартал 15 ЖК
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296122343/;Санкт-Петербург;sale;flat;1;4;2;64.01;10113580;Пушкинский;;;Купчино;Образцовый квартал 14 ЖК
;;https://spb.cian.ru/sale/flat/298270045/;Санкт-Петербург;sale;flat;1;9;2;65.7;10052100;Колпинский;Заречье тер.;;Рыбацкое;Квартал Заречье
Технополис;developer;https://spb.cian.ru/sale/flat/299599947/;Санкт-Петербург;sale;flat;2;8;2;61.72;10152940;Красносельский; Лермонтова;15к2Б;Проспект Ветеранов;Новикола
Унистрой;developer;https://spb.cian.ru/sale/flat/296825901/;Санкт-Петербург;sale;flat;1;5;2;47.51;10202000;Курортный;;;Беговая;Лисино
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/294664664/;Санкт-Петербург;sale;flat;2;11;2;69.1;10240620;Пушкинский;проспект Старорусский;13к1;Звездная;All Inclusive
Монолит;developer;https://spb.cian.ru/sale/flat/296210568/;Санкт-Петербург;sale;flat;4;15;2;52.4;10200000;Невский; Крыленко;14с2;Улица Дыбенко;WINGS апартаменты на Крыленко
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296122294/;Санкт-Петербург;sale;flat;1;4;2;62.84;10242920;Пушкинский;;;Купчино;Образцовый квартал 14 ЖК
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297361253/;Санкт-Петербург;sale;flat;24;27;2;54.2;10221420;Выборгский;проезд Толубеевский;34к3;;Северная долина
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297360956/;Санкт-Петербург;sale;flat;1;27;2;56.2;10217160;Выборгский;проезд Толубеевский;36к1;;Северная долина
КВС;developer;https://spb.cian.ru/sale/flat/294622503/;Санкт-Петербург;sale;flat;1;4;2;54.33;10228040;Петродворцовый;;;Проспект Ветеранов;Любоград ЖК
КВС;developer;https://spb.cian.ru/sale/flat/279689349/;Санкт-Петербург;sale;flat;1;5;2;57.7;10169240;Пушкинский;Пулковское тер.;;Звездная;ЮгТаун. Олимпийские кварталы
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297885365/;Санкт-Петербург;sale;flat;1;23;2;59.44;10223680;Приморский; Ивинская;1к4;Зенит;ПАРК-КВАРТАЛ Юнтолово
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296120078/;Санкт-Петербург;sale;flat;1;4;2;62.09;10306940;Пушкинский;;;Звездная;Образцовый квартал 15 ЖК
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297361246/;Санкт-Петербург;sale;flat;21;27;2;52.72;10324046;Выборгский;проезд Толубеевский;34к3;;Северная долина
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297361131/;Санкт-Петербург;sale;flat;22;27;2;54.31;10286430;Выборгский;проезд Толубеевский;32;Проспект Просвещения;Северная долина
МЕЗОН;real_estate_agent;https://spb.cian.ru/sale/flat/298147508/;Санкт-Петербург;sale;flat;8;16;2;52.0;10300000;Василеостровский; Нахимова;5к4;Приморская;
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297361429/;Санкт-Петербург;sale;flat;1;23;2;59.75;10259075;Приморский; Ивинская;1к4;Зенит;ПАРК-КВАРТАЛ Юнтолово
Лидер Групп;developer;https://spb.cian.ru/sale/flat/299502617/;Санкт-Петербург;sale;flat;7;10;2;61.82;10293030;Пушкинский;;;;Аэросити Фемили ЖК
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296121221/;Санкт-Петербург;sale;flat;1;4;2;62.16;10256400;Пушкинский;;;Купчино;Образцовый квартал 14 ЖК
КВС;developer;https://spb.cian.ru/sale/flat/292309808/;Санкт-Петербург;sale;flat;5;5;2;59.39;10311530;Пушкинский;;;Звездная;ЮгТаун ЖК
КВС;developer;https://spb.cian.ru/sale/flat/294622442/;Санкт-Петербург;sale;flat;1;4;2;54.98;10283492;Петродворцовый;;;Проспект Ветеранов;Любоград ЖК
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/297062212/;Санкт-Петербург;sale;flat;1;4;2;58.1;10350108;Пушкинский;;;Купчино;Универ Сити ЖК
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296120240/;Санкт-Петербург;sale;flat;1;4;2;63.93;10420590;Пушкинский;;;Звездная;Образцовый квартал 15 ЖК
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/294563598/;Санкт-Петербург;sale;flat;4;5;2;52.3;10400000;Пушкинский; Образцовая;5к1с2;Звездная;СолнцеPark
Шельф;developer;https://spb.cian.ru/sale/flat/297261162/;Санкт-Петербург;sale;flat;14;26;2;62.2;10387400;Пушкинский;проспект Новгородский;2к3;Звездная;Simple
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296120290/;Санкт-Петербург;sale;flat;1;4;2;62.51;10376660;Пушкинский;;;Звездная;Образцовый квартал 15 ЖК
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297905340/;Санкт-Петербург;sale;flat;25;27;2;54.04;10443998;Выборгский;Заречная ;52к1;;Северная долина
КВС;developer;https://spb.cian.ru/sale/flat/279689359/;Санкт-Петербург;sale;flat;4;5;2;57.1;10439000;Пушкинский;Пулковское тер.;;Звездная;ЮгТаун. Олимпийские кварталы
ID 97068974;realtor;https://spb.cian.ru/sale/flat/295131720/;Санкт-Петербург;sale;flat;12;21;2;66.0;10400000;Приморский;Парашютная ;58;Комендантский проспект;Каменка
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296120040/;Санкт-Петербург;sale;flat;2;4;2;60.04;10507000;Пушкинский;;;Звездная;Образцовый квартал 15 ЖК
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297905265/;Санкт-Петербург;sale;flat;21;27;2;52.94;10482901;Выборгский;Заречная ;52к1;;Северная долина
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297905269/;Санкт-Петербург;sale;flat;21;27;2;54.52;10488478;Выборгский;Заречная ;52к1;;Северная долина
Лидер Групп;developer;https://spb.cian.ru/sale/flat/286945127/;Санкт-Петербург;sale;flat;2;12;2;61.89;10521300;Пушкинский;;;;Аэросити 3 ЖК
Лидер Групп;developer;https://spb.cian.ru/sale/flat/297419316/;Санкт-Петербург;sale;flat;4;20;2;52.51;10502000;Красносельский; Маршала Казакова;64к1;;Южный Форт
Первое Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/290292225/;Санкт-Петербург;sale;flat;1;24;2;55.9;10500000;Приморский; Верхне-Каменская;5;;Чистое небо
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296120210/;Санкт-Петербург;sale;flat;1;4;2;64.57;10524910;Пушкинский;;;Звездная;Образцовый квартал 15 ЖК
КВС;developer;https://spb.cian.ru/sale/flat/294622846/;Санкт-Петербург;sale;flat;2;4;2;51.45;10461654;Петродворцовый;;;Проспект Ветеранов;Любоград ЖК
КВС;developer;https://spb.cian.ru/sale/flat/294622437/;Санкт-Петербург;sale;flat;1;4;2;55.71;10462896;Петродворцовый;;;Проспект Ветеранов;Любоград ЖК
КВС;developer;https://spb.cian.ru/sale/flat/284294450/;Санкт-Петербург;sale;flat;1;5;2;59.4;10456160;Пушкинский;Пулковское тер.;;Звездная;ЮгТаун. Олимпийские кварталы
К-25;developer;https://spb.cian.ru/sale/flat/294909895/;Санкт-Петербург;sale;flat;12;12;2;36.34;10538600;Приморский;м. Комендантский проспект;;Комендантский проспект;YE'S Primorsky Комплекс Апартаментов
;;https://spb.cian.ru/sale/flat/292413374/;Санкт-Петербург;sale;flat;1;6;2;71.1;10451700;Курортный; Строителей;3к2;;Granholm Village
Виктор Москвин;realtor;https://spb.cian.ru/sale/flat/297360578/;Санкт-Петербург;sale;flat;14;17;2;60.5;10500000;Приморский;Парашютная ;61к4;Комендантский проспект;Шуваловский
VEREN GROUP;developer;https://spb.cian.ru/sale/flat/298402727/;Санкт-Петербург;sale;flat;2;3;2;53.8;10592407;Петродворцовый;Красносельское шоссе;22;Ленинский проспект;Veren Village Стрельна
;;https://spb.cian.ru/sale/flat/292413390/;Санкт-Петербург;sale;flat;6;6;2;72.0;10584000;Курортный; Строителей;3к2;;Granholm Village
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297361041/;Санкт-Петербург;sale;flat;18;27;2;53.76;10619928;Выборгский;Заречная ;54;Проспект Просвещения;Северная долина
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297361141/;Санкт-Петербург;sale;flat;23;27;2;52.94;10612598;Выборгский;проезд Толубеевский;32;Проспект Просвещения;Северная долина
Лидер Групп;developer;https://spb.cian.ru/sale/flat/291013066/;Санкт-Петербург;sale;flat;12;12;2;60.5;10587500;Пушкинский;;;;Аэросити 3 ЖК
Лидер Групп;developer;https://spb.cian.ru/sale/flat/297419360/;Санкт-Петербург;sale;flat;2;20;2;54.17;10563150;Красносельский; Маршала Казакова;64к1;;Южный Форт
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/294664641/;Санкт-Петербург;sale;flat;1;11;2;71.4;10581480;Пушкинский;проспект Старорусский;13к1;Звездная;All Inclusive
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296121223/;Санкт-Петербург;sale;flat;1;4;2;64.66;10604240;Пушкинский;;;Купчино;Образцовый квартал 14 ЖК
КВС;developer;https://spb.cian.ru/sale/flat/294622389/;Санкт-Петербург;sale;flat;1;4;2;58.52;10580409;Петродворцовый;;;Проспект Ветеранов;Любоград ЖК
КВС;developer;https://spb.cian.ru/sale/flat/294623043/;Санкт-Петербург;sale;flat;2;4;2;52.9;10648227;Петродворцовый;;;Проспект Ветеранов;Любоград ЖК
КВС;developer;https://spb.cian.ru/sale/flat/279689194/;Санкт-Петербург;sale;flat;1;5;2;59.95;10565840;Пушкинский;Пулковское тер.;;Звездная;ЮгТаун. Олимпийские кварталы
КВС;developer;https://spb.cian.ru/sale/flat/279689068/;Санкт-Петербург;sale;flat;1;5;2;57.9;10553920;Пушкинский; Нины Петровой;8к1;Купчино;ЮгТаун. Олимпийские кварталы
КВС;developer;https://spb.cian.ru/sale/flat/279690487/;Санкт-Петербург;sale;flat;1;5;2;57.9;10553920;Пушкинский; Нины Петровой;10к1;Купчино;ЮгТаун. Олимпийские кварталы
КВС;developer;https://spb.cian.ru/sale/flat/279690849/;Санкт-Петербург;sale;flat;1;5;2;58.0;10572800;Пушкинский; Нины Петровой;6к1;Купчино;ЮгТаун. Олимпийские кварталы
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297885002/;Санкт-Петербург;sale;flat;7;23;2;52.43;10637648;Приморский; Ивинская;1к1;Зенит;ПАРК-КВАРТАЛ Юнтолово
ID 98952078;homeowner;https://spb.cian.ru/sale/flat/295859400/;Санкт-Петербург;sale;flat;2;5;2;56.0;10550000;Кировский;Краснопутиловская ;26;Автово;
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297884996/;Санкт-Петербург;sale;flat;6;23;2;60.65;10700195;Приморский; Ивинская;1к1;Зенит;ПАРК-КВАРТАЛ Юнтолово
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/298604534/;Санкт-Петербург;sale;flat;18;23;2;52.55;10744481;Приморский; Ивинская;1к1;Зенит;ПАРК-КВАРТАЛ Юнтолово
Самолет;developer;https://spb.cian.ru/sale/flat/299260921/;Санкт-Петербург;sale;flat;2;23;2;51.83;10725302;Невский;Рыбацкое;5;Рыбацкое;Живи в Рыбацком ЖК
Унистрой;developer;https://spb.cian.ru/sale/flat/296825977/;Санкт-Петербург;sale;flat;1;5;2;49.68;10724000;Курортный;;;Беговая;Лисино
НАШ ГОРОД;real_estate_agent;https://spb.cian.ru/sale/flat/279649607/;Санкт-Петербург;sale;flat;5;25;2;49.79;10700000;Приморский; Лидии Зверевой;5к1;;Шуваловский
Ставръ-недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/298561367/;Санкт-Петербург;sale;flat;7;9;2;55.0;10650000;Приморский;Комендантский проспект;40К3;;
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298685981/;Санкт-Петербург;sale;flat;1;5;2;58.65;10714700;Колпинский;шоссе Рубежное;14;Рыбацкое;Юттери
ФСК;developer;https://spb.cian.ru/sale/flat/297552968/;Санкт-Петербург;sale;flat;7;13;2;48.65;10692491;Приморский;Коломяжский проспект;4;Черная речка;Апартаменты Zoom Черная Речка
КВС;developer;https://spb.cian.ru/sale/flat/294623075/;Санкт-Петербург;sale;flat;4;4;2;51.54;10735200;Петродворцовый;;;Проспект Ветеранов;Любоград ЖК
ID 112185479;homeowner;https://spb.cian.ru/sale/flat/297523313/;Санкт-Петербург;sale;flat;6;20;2;64.0;10700000;Приморский;проспект Королева;73;Комендантский проспект;Каменка
VEREN GROUP;developer;https://spb.cian.ru/sale/flat/298402702/;Санкт-Петербург;sale;flat;3;3;2;55.1;10848357;Петродворцовый;Красносельское шоссе;22;Ленинский проспект;Veren Village Стрельна
Шельф;developer;https://spb.cian.ru/sale/flat/268907131/;Санкт-Петербург;sale;flat;13;26;2;60.5;10890000;Пушкинский;проспект Новгородский;2к3;Купчино;Simple
Шельф;developer;https://spb.cian.ru/sale/flat/268906512/;Санкт-Петербург;sale;flat;10;26;2;63.0;10836000;Пушкинский;проспект Новгородский;2к3;Шушары;Simple
Лидер Групп;developer;https://spb.cian.ru/sale/flat/295100394/;Санкт-Петербург;sale;flat;2;12;2;63.28;10757600;Пушкинский;;;;Аэросити 6 ЖК
РСТИ;developer;https://spb.cian.ru/sale/flat/295858980/;Санкт-Петербург;sale;flat;1;9;2;48.77;10774481;Красносельский; Тамбасова;5;Проспект Ветеранов;Кинопарк
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297361062/;Санкт-Петербург;sale;flat;1;27;2;57.1;10809030;Выборгский;проезд Толубеевский;32;Проспект Просвещения;Северная долина
КВС;developer;https://spb.cian.ru/sale/flat/294621225/;Санкт-Петербург;sale;flat;1;4;2;52.0;10780000;Пушкинский;;;Купчино;Дубровский ЖК
КВС;developer;https://spb.cian.ru/sale/flat/284294332/;Санкт-Петербург;sale;flat;1;5;2;62.6;10878040;Пушкинский;Пулковское тер.;;Звездная;ЮгТаун. Олимпийские кварталы
КВС;developer;https://spb.cian.ru/sale/flat/279689010/;Санкт-Петербург;sale;flat;1;5;2;59.7;10771200;Пушкинский; Нины Петровой;8к1;Купчино;ЮгТаун. Олимпийские кварталы
КВС;developer;https://spb.cian.ru/sale/flat/279690348/;Санкт-Петербург;sale;flat;1;5;2;59.7;10771200;Пушкинский; Нины Петровой;10к1;Купчино;ЮгТаун. Олимпийские кварталы
КВС;developer;https://spb.cian.ru/sale/flat/279690648/;Санкт-Петербург;sale;flat;1;5;2;59.7;10771200;Пушкинский; Нины Петровой;6к1;Купчино;ЮгТаун. Олимпийские кварталы
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/279212798/;Санкт-Петербург;sale;flat;1;4;2;58.9;10900301;Пушкинский;шоссе Колпинское;129;Купчино;Univer City. Город возможностей
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299312165/;Санкт-Петербург;sale;flat;2;5;2;51.51;10950253;Московский;Пулковское шоссе;95к3;Звездная;Парадный ансамбль
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297361558/;Санкт-Петербург;sale;flat;7;23;2;61.28;10992960;Приморский; Ивинская;1к4;Зенит;ПАРК-КВАРТАЛ Юнтолово
Лидер Групп;developer;https://spb.cian.ru/sale/flat/295100438/;Санкт-Петербург;sale;flat;3;12;2;62.38;10916500;Пушкинский;;;;Аэросити 6 ЖК
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/295993996/;Санкт-Петербург;sale;flat;4;18;2;54.0;10990000;Василеостровский; Вадима Шефнера;4;;Магеллан (Гавань Капитанов)
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298649478/;Санкт-Петербург;sale;flat;3;5;2;58.0;10957870;Колпинский;шоссе Рубежное;14;Рыбацкое;Юттери
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298649359/;Санкт-Петербург;sale;flat;2;5;2;64.37;10931750;Колпинский;проезд Понтонный;6;Рыбацкое;Юттери
ФСК;developer;https://spb.cian.ru/sale/flat/297552886/;Санкт-Петербург;sale;flat;4;13;2;51.07;10948846;Приморский;Коломяжский проспект;4;Черная речка;Апартаменты Zoom Черная Речка
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297361584/;Санкт-Петербург;sale;flat;16;17;2;53.18;10935054;Выборгский;Заречная ;48к1;Парнас;Северная долина
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297360960/;Санкт-Петербург;sale;flat;1;27;2;61.2;10918080;Выборгский;проезд Толубеевский;36к1;;Северная долина
КВС;developer;https://spb.cian.ru/sale/flat/284294976/;Санкт-Петербург;sale;flat;1;5;2;63.75;10934000;Пушкинский;Пулковское тер.;;Звездная;ЮгТаун. Олимпийские кварталы
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/297904354/;Санкт-Петербург;sale;flat;3;5;2;55.08;11000357;Московский;Пулковский меридиан;;Звездная;Парадный ансамбль
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/295920792/;Санкт-Петербург;sale;flat;1;5;2;57.3;11000024;Московский;Пулковский меридиан;;Звездная;Парадный ансамбль
КВС;developer;https://spb.cian.ru/sale/flat/299153357/;Санкт-Петербург;sale;flat;1;4;2;54.35;11087840;Пушкинский;;;Купчино;Дубровский ЖК
Технополис;developer;https://spb.cian.ru/sale/flat/293979152/;Санкт-Петербург;sale;flat;4;8;2;68.86;11086460;Красносельский; Лермонтова;15к2Ж;Проспект Ветеранов;Новикола
Росстройинвест;developer;https://spb.cian.ru/sale/flat/294544987/;Санкт-Петербург;sale;flat;1;12;2;54.34;11096283;Красногвардейский;Полюстрово;;Академическая;Академик
Самолет;developer;https://spb.cian.ru/sale/flat/296410635/;Санкт-Петербург;sale;flat;8;23;2;40.25;11042622;Невский;Рыбацкое;4;Рыбацкое;Живи в Рыбацком ЖК
;;https://spb.cian.ru/sale/flat/299252957/;Санкт-Петербург;sale;flat;4;9;2;38.7;11010150;Выборгский;Светлановский проспект;45;Политехническая;Дом-бутик Светлановский, 45
ID 11017077;realtor;https://spb.cian.ru/sale/flat/298753935/;Санкт-Петербург;sale;flat;2;7;2;57.0;11000000;Василеостровский; Опочинина;9;Василеостровская;
КВС;developer;https://spb.cian.ru/sale/flat/294621211/;Санкт-Петербург;sale;flat;2;4;2;51.3;11038270;Пушкинский;;;Купчино;Дубровский ЖК
;;https://spb.cian.ru/sale/flat/293752173/;Санкт-Петербург;sale;flat;8;12;2;57.0;11072592;Пушкинский;проспект Старорусский;5к1;Шушары;Chkalov
КВС;developer;https://spb.cian.ru/sale/flat/294623115/;Санкт-Петербург;sale;flat;1;4;2;57.22;11196792;Петродворцовый;;;Проспект Ветеранов;Любоград ЖК
Технополис;developer;https://spb.cian.ru/sale/flat/299600074/;Санкт-Петербург;sale;flat;3;8;2;69.55;11197550;Красносельский; Лермонтова;15к2Б;Проспект Ветеранов;Новикола
Самолет;developer;https://spb.cian.ru/sale/flat/299260903/;Санкт-Петербург;sale;flat;23;23;2;51.28;11137296;Невский;Рыбацкое;5;Рыбацкое;Живи в Рыбацком ЖК
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/299031046/;Санкт-Петербург;sale;flat;1;5;2;62.42;11174640;Колпинский;шоссе Рубежное;14;Рыбацкое;Юттери
КВС;developer;https://spb.cian.ru/sale/flat/279689467/;Санкт-Петербург;sale;flat;2;5;2;61.8;11163080;Пушкинский;Пулковское тер.;;Звездная;ЮгТаун. Олимпийские кварталы
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/295920901/;Санкт-Петербург;sale;flat;1;5;2;58.64;11200445;Московский;Пулковское шоссе;103В;Звездная;Парадный ансамбль
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297884797/;Санкт-Петербург;sale;flat;6;23;2;60.73;11244894;Приморский; Ивинская;5к1;Зенит;ПАРК-КВАРТАЛ Юнтолово
КВС;developer;https://spb.cian.ru/sale/flat/299153153/;Санкт-Петербург;sale;flat;2;4;2;53.15;11282300;Пушкинский;;;Купчино;Дубровский ЖК
