floor,floors_count,rooms_count,total_meters,price,distance_to_subway,distance_to_center,district_rank
5,5,1,31.71,6600103,0.0,20859.281613282412,7
1,5,1,36.51,6600204,0.0,21185.275457156422,7
1,11,1,39.7,6600125,0.00031290301982135583,15411.872673248976,18
1,5,1,34.0,6638760,0.0,21038.99469248553,18
7,29,1,35.7,6745000,0.0,12723.184657350492,7
1,4,1,35.8,6700259,0.0,24440.799027700927,18
4,4,1,32.6,6650122,0.0,24440.799027700927,18
3,18,1,29.69,6680250,0.00037775752067052915,10907.98021799464,15
1,23,1,39.0,6650000,0.0,18483.67242398829,15
3,8,1,41.1,6658200,0.0,26396.73922550963,13
5,23,1,32.11,6716421,0.0,13695.060398941205,9
1,5,1,34.1,6650028,0.0,19636.04401128735,7
1,5,1,36.8,6650128,0.0,19768.37958027964,7
1,5,1,35.1,6650221,0.0,19768.37958027964,7
3,20,1,32.92,6748600,0.0,11149.610709218312,13
13,24,1,38.0,6739220,0.00038651388364834824,14251.829087741482,15
1,5,1,36.11,6700000,0.0,20092.041455185292,7
14,23,1,33.92,6740280,0.0,13945.265531297353,9
11,11,1,38.6,6657951,0.00031623926857754725,15374.23822019453,18
1,11,1,39.5,6690557,0.00031623926857754725,15374.23822019453,18
6,23,1,32.43,6717822,0.0,13945.265531297353,9
1,6,1,41.8,6688000,0.0,45979.087033098025,5
1,5,1,34.9,6750270,0.0,20896.022947741138,7
5,5,1,31.5,6750245,0.0,20896.022947741138,7
1,5,1,34.9,6750270,0.0,20859.281613282412,7
1,5,1,34.8,6750156,0.0,20640.005498273917,7
3,23,1,34.33,6792138,0.0,13776.493199782368,9
2,20,1,32.19,6759900,0.0,11149.610709218312,13
5,5,1,31.7,6750261,0.0,19636.04401128735,7
24,24,1,39.93,6780000,0.0005821705533793283,13352.027818102164,10
4,23,1,34.61,6793125,0.0,14009.961604137785,9
1,4,1,38.7,6850054,0.0,24513.100936791954,18
2,4,1,37.9,6850197,0.0,24513.100936791954,18
3,4,1,34.45,6850055,0.0,24440.799027700927,18
3,5,1,32.85,6850226,0.0,20859.281613282412,7
16,24,1,33.8,6847880,0.0,14255.969541915892,9
14,24,1,34.8,6890400,0.0,14255.969541915892,9
5,5,1,33.3,6850093,0.0,19876.876628267553,7
5,5,1,33.6,6850116,0.0,19846.65434323081,7
1,5,1,35.8,6850097,0.0,19846.65434323081,7
8,12,1,41.8,6897000,0.0,15129.081635349468,18
2,20,1,30.91,6800200,0.0,11149.610709218312,13
24,25,1,34.7,6887377,0.00038651388364834824,14251.829087741482,15
5,5,1,38.4,6800000,0.001569780896807362,10317.332016902097,15
6,24,1,42.0,6896400,0.0,14467.660341501061,9
12,19,1,35.6,6800000,0.0004677290840572663,6085.950014741629,4
1,12,1,35.0,6800000,0.00032064462799675104,6626.386428349697,8
6,24,1,34.9,6910200,0.0,14362.465765447467,9
2,20,1,34.59,6918000,0.0,11149.610709218312,13
2,7,1,43.28,6924800,0.0,6146.635440363442,10
8,8,1,42.72,6920640,0.0,26382.5299740703,13
6,23,1,33.51,6936370,0.0,13695.060398941205,9
1,6,1,43.2,6912000,0.0,45979.087033098025,5
10,21,1,44.4,6900000,0.00029704015052837626,11437.876198524329,9
7,8,1,43.14,6988680,0.0,26396.73922550963,13
2,18,1,36.3,6950000,0.00031270770323409814,11164.497608032372,9
2,18,1,31.6,6952000,0.00037775752067052915,10907.98021799464,15
25,25,1,37.5,6950000,0.0,18748.272323678662,15
3,9,1,30.0,6999999,0.003400834400755035,10750.470849784957,14
5,6,1,30.0,6990000,0.0,24599.594188788884,18
2,4,1,40.62,6952050,0.0,21616.979981219512,18
2,4,1,38.61,6970477,0.0,21616.979981219512,18
9,24,1,42.5,6978500,0.0,14467.660341501061,9
7,29,1,37.54,7035000,0.0,12723.184657350492,7
17,26,1,34.6,7093000,0.00028215610000601805,14765.691186827775,18
20,26,1,32.2,7084000,0.00028215610000601805,14765.691186827775,18
4,23,1,36.78,7099068,0.0,13776.493199782368,9
7,8,1,43.8,7095600,0.0,26382.5299740703,13
5,25,1,38.0,7050000,0.0015236334451173385,14509.90323175151,6
6,24,1,37.4,7023720,0.0,14362.465765447467,9
6,18,1,32.0,7000000,0.0004740114023914787,5846.467099980962,4
14,15,1,28.1,7000000,0.0037118628884748096,10761.824733464193,6
4,17,1,37.9,7053190,0.0,14138.511883214756,9
2,4,1,37.75,7015860,0.0,21616.979981219512,18
2,12,1,36.91,7096561,0.0002260399891812572,14868.378247345438,18
2,13,1,38.3,7000000,0.0,15265.465532084103,6
1,5,1,37.6,7100233,0.0,19636.04401128735,7
1,5,1,39.1,7100325,0.0,19846.65434323081,7
1,5,1,37.4,7100296,0.0,19876.876628267553,7
10,13,1,44.5,7120000,0.0007687356993046883,9125.507997916624,15
1,6,1,44.4,7104000,0.0,45979.087033098025,5
5,5,1,34.38,7200254,0.0,20859.281613282412,7
1,23,1,39.74,7220758,0.0,13776.493199782368,9
3,18,1,29.49,7225050,0.00037775752067052915,10907.98021799464,15
3,16,1,30.15,7196240,0.0009040788026774912,13305.568374140676,7
3,8,1,44.47,7204140,0.0,26396.73922550963,13
1,11,1,28.39,7150220,0.00021049929259648887,17592.016998390987,15
24,27,1,39.3,7200000,0.00032680433545172075,18666.342618609306,15
1,5,1,37.7,7209000,0.0,21038.99469248553,18
2,13,1,46.2,7161000,0.0007687356993046883,9125.507997916624,15
2,10,1,30.0,7199000,0.0016286484097223271,8545.58738008755,14
4,13,1,34.42,7287849,0.0015524351315613749,5573.570370915869,9
3,6,1,45.4,7264000,0.0,45979.087033098025,5
7,14,1,35.3,7290000,0.0002545638473059476,11649.043416710198,9
1,5,1,37.02,7300029,0.0,20859.281613282412,7
8,17,1,32.3,7300000,0.0,10610.9474719732,15
9,23,1,38.19,7314687,0.0,13805.204170430852,9
2,6,1,45.8,7328000,0.0,45979.087033098025,5
19,27,1,44.0,7300000,0.0010943881199380347,14463.58123889753,6
13,20,1,35.5,7300000,0.00034416588994331664,10980.771780655668,9
7,13,1,35.3,7445000,0.0,11649.043416710198,9
10,12,1,38.0,7389000,0.0009774420679813107,16935.951499824823,15
1,23,1,31.61,7353524,0.0,11775.989545988597,15
9,24,1,37.5,7361250,0.0,14362.465765447467,9
1,13,1,34.03,7447888,0.0,12436.029890540683,9
24,24,1,39.8,7440365,0.00038651388364834824,14251.829087741482,15
8,13,1,34.72,7417650,0.0015524351315613749,5573.570370915869,9
3,5,1,31.2,7350000,0.0012977451497022832,4135.514778593039,14
6,25,1,37.0,7430000,0.0002256597473337446,12415.559347039145,9
2,5,1,37.85,7417760,0.0,20972.066379965756,18
1,5,1,38.9,7396800,0.0,20972.066379965756,18
1,5,1,38.9,7396800,0.0,21038.99469248553,18
2,5,1,37.85,7417760,0.0,20856.209958138086,18
1,5,1,38.7,7380370,0.0,20856.209958138086,18
3,5,1,39.4,7400000,0.0002996202478695734,9618.894788385387,10
2,4,1,39.1,7450057,0.0,24440.799027700927,18
1,5,1,38.68,7450154,0.0,20896.022947741138,7
11,26,1,37.1,7457100,0.00028215610000601805,14765.691186827775,18
9,16,1,31.4,7494589,0.0009040788026774912,13305.568374140676,7
1,5,1,42.86,7457360,0.0,27351.023161351302,16
1,11,1,31.6,7473684,0.00021049929259648887,17592.016998390987,15
3,16,1,42.0,7450000,0.00020731420206677198,11610.626834109175,13
2,25,1,37.36,7472000,0.0,11149.610709218312,13
5,9,1,57.4,7490000,0.0,10507.602442858639,16
2,23,1,38.93,7495098,0.0,13776.493199782368,9
2,9,1,37.1,7450000,0.0010497013493804648,8450.808627142571,15
18,19,1,44.0,7450000,0.00032328381128272075,11174.192245848932,9
1,10,1,37.5,7450000,0.000599212546297754,10371.12620109849,15
1,11,1,32.92,7589805,0.00021049929259648887,17592.016998390987,15
13,17,1,35.5,7550000,0.0007137618040187619,12684.055476653477,7
4,8,1,46.63,7554060,0.0,26382.5299740703,13
4,17,1,39.0,7550000,0.0,9384.089556879335,10
18,20,1,37.2,7530000,0.0,10980.771780655668,9
3,17,1,45.3,7500000,0.0,14236.924256466316,13
7,13,1,33.4,7584739,0.0015524351315613749,5573.570370915869,9
1,5,1,44.06,7567560,0.0,27351.023161351302,16
12,13,1,33.3,7500000,0.0002481429031067954,11911.15771542143,9
10,13,1,31.42,7554970,0.0015524351315613749,5573.570370915869,9
1,5,1,39.85,7536230,0.0,20972.066379965756,18
1,5,1,39.85,7536230,0.0,21038.99469248553,18
1,5,1,39.85,7536230,0.0,20856.209958138086,18
1,6,1,46.9,7504000,0.0,45979.087033098025,5
12,13,1,35.6,7529685,0.0007687356993046883,9125.507997916624,15
5,23,1,39.79,7625862,0.0,13695.060398941205,9
6,13,1,31.79,7628105,0.0015524351315613749,5573.570370915869,9
1,13,1,36.02,7620888,0.0,12436.029890540683,9
1,11,1,33.92,7634408,0.00021049929259648887,17592.016998390987,15
1,27,1,41.16,7622832,0.0004619511990235787,16102.25315573018,6
2,24,1,40.0,7632000,0.0,14182.785397582347,9
14,18,1,33.61,7730000,0.0004740114023914787,5846.467099980962,4
9,13,1,30.75,7749000,0.00037775752067052915,10907.98021799464,15
7,23,1,41.18,7747707,0.0,13695.060398941205,9
9,23,1,42.4,7723718,0.0,13805.204170430852,9
2,13,1,34.4,7728272,0.00023031041436554075,12052.13755725659,9
1,16,1,31.35,7717022,0.00046437700958973675,17824.719967889057,15
1,5,1,41.7,7650094,0.0,19636.04401128735,7
9,13,1,38.92,7672105,0.0015524351315613749,5573.570370915869,9
5,5,1,43.69,7667430,0.0,27462.05287734603,16
1,9,1,32.69,7687294,0.0,14219.929287195602,13
10,17,1,40.0,7700000,0.00047160735371478703,10156.988953719561,9
1,4,1,53.0,7650000,0.0,28795.42719983979,18
5,5,1,38.15,7800110,0.0,20896.022947741138,7
5,5,1,38.46,7800072,0.0,20640.005498273917,7
1,27,1,37.4,7790420,0.0,16176.821458851662,6
1,5,1,42.8,7750031,0.0,19991.67797961531,7
5,5,1,40.32,7777500,0.0,27351.023161351302,16
20,27,1,35.23,7803235,0.0,16176.821458851662,6
1,16,1,34.9,7754780,0.0002680845863611103,16017.486498839911,6
1,16,1,34.3,7765520,0.0002680845863611103,16017.486498839911,6
4,23,1,38.13,7838556,0.0,14009.961604137785,9
1,6,1,48.9,7824000,0.0,45979.087033098025,5
1,5,1,39.72,7850137,0.0,20896.022947741138,7
10,13,1,33.76,7890000,0.0004009465101520896,6316.559801741852,4
2,9,1,26.6,7886900,0.0008824509967031884,8105.376344101968,6
1,13,1,39.2,7874807,0.0002545638473059476,11649.043416710198,9
11,19,1,36.4,7999999,0.0002256597473337446,12415.559347039145,9
2,5,1,39.37,7900299,0.0,20859.281613282412,7
1,11,1,31.1,7954945,0.00021049929259648887,17592.016998390987,15
5,23,1,45.05,7969170,0.0,13805.204170430852,9
2,23,1,36.3,7950454,0.0,11795.765473225289,15
1,11,1,30.56,7975344,0.0005689793907627884,17516.926398682623,15
2,13,1,36.3,7984514,0.00023031041436554075,12052.13755725659,9
3,5,1,40.9,7900346,0.0,19876.876628267553,7
3,13,1,36.83,7915888,0.0,12436.029890540683,9
24,27,1,40.29,7993536,0.00046179507912531495,16076.523441576157,6
19,24,1,42.28,7950000,0.0002102812720501199,12640.862380190754,9
1,13,1,34.5,7901739,0.0002545638473059476,11649.043416710198,9
11,18,1,46.5,7900000,0.0,9537.339874973055,10
4,27,1,35.91,7936938,0.0,16176.821458851662,6
1,9,1,34.22,7975277,0.0,14219.929287195602,13
1,5,1,41.85,7919750,0.0,21038.99469248553,18
1,5,1,41.85,7919750,0.0,20856.209958138086,18
2,23,1,38.77,7938609,0.0,14009.961604137785,9
6,13,1,41.5,7937622,0.0007687356993046883,9125.507997916624,15
2,12,1,40.0,7900000,0.001396657513864573,9066.039051570697,14
3,18,1,36.57,8045400,0.00037775752067052915,10907.98021799464,15
17,27,1,37.19,8040630,0.0,16035.092089458927,6
11,26,1,34.3,8000000,0.0004087066227528754,11003.993891639857,8
9,26,1,39.6,8000000,0.0012499762212827476,14824.249842439736,6
22,24,1,41.4,8023320,0.0,14255.969541915892,9
20,24,1,41.5,8001200,0.0,14255.969541915892,9
1,5,1,41.5,8100198,0.0,20896.022947741138,7
3,27,1,37.65,8116032,0.0,16035.092089458927,6
2,18,1,37.83,8133450,0.00037775752067052915,10907.98021799464,15
2,13,1,39.01,8098888,0.0,12436.029890540683,9
2,13,1,36.6,8050502,0.00023031041436554075,12052.13755725659,9
6,9,1,26.3,8139850,0.0008824509967031884,8105.376344101968,6
2,9,1,31.47,8106852,0.0,14219.929287195602,13
1,6,1,50.5,8080000,0.0,45979.087033098025,5
1,5,1,39.4,8249999,0.0,27464.345099532395,18
6,27,1,37.43,8246798,0.0,16203.143525645313,6
3,13,1,38.09,8238888,0.0,12436.029890540683,9
1,15,1,33.24,8200158,0.0004662450017485733,8354.54618603997,15
1,5,1,43.7,8150000,0.0,27896.650851127004,18
5,13,1,44.4,8200000,0.0007687356993046883,9125.507997916624,15
12,13,1,38.7,8185360,0.0007687356993046883,9125.507997916624,15
11,23,1,36.04,8282320,0.0,11775.989545988597,15
3,16,1,35.28,8261474,0.000527795398343087,17761.53937559638,15
12,12,1,32.8,8268880,0.0009755093336249015,12031.044755589239,7
2,25,1,38.59,8296850,0.0,11149.610709218312,13
8,13,1,36.02,8251461,0.0015524351315613749,5573.570370915869,9
1,27,1,41.06,8277696,0.0,16035.092089458927,6
1,13,1,36.2,8279633,0.0002545638473059476,11649.043416710198,9
4,5,1,40.01,8300114,0.0,20859.281613282412,7
5,26,1,39.5,8383875,0.0005066091722320064,14765.691186827775,18
3,12,1,33.6,8332800,0.0006998423123496174,6344.425921978766,10
1,23,1,34.93,8338611,0.0,11775.989545988597,15
3,16,1,36.48,8313497,0.000527795398343087,17761.53937559638,15
17,17,1,50.0,8375000,0.0007291278027569861,9555.517082313125,7
5,5,1,41.32,8375900,0.0,27239.260984798948,16
7,9,1,29.63,8387872,0.0,14219.929287195602,13
4,26,1,39.4,8362650,0.0005066091722320064,14765.691186827775,18
2,6,1,52.2,8352000,0.0,45979.087033098025,5
2,12,1,36.0,8442000,0.0006998423123496174,6344.425921978766,10
3,15,1,37.0,8400000,0.0003786443978162134,6223.576487337736,4
3,12,1,35.89,8491888,0.0,12443.018922283938,9
1,15,1,34.07,8400282,0.0004662450017485733,8354.54618603997,15
9,9,1,38.2,8450000,0.0011207876979204554,10127.663643395492,6
3,15,1,41.1,8466600,0.0006096129153284364,9953.492171183058,15
1,9,1,36.59,8446113,0.0,14219.929287195602,13
4,12,1,35.8,8400000,0.0002443202332049146,11930.967202371161,9
5,23,1,45.05,8530050,0.0,14009.961604137785,9
6,17,1,35.82,8545506,0.0006486698056531499,13618.954530985544,15
2,12,1,37.7,8539050,0.0006998423123496174,6344.425921978766,10
18,24,1,40.5,8500000,0.0004622373070146954,8880.369322336426,15
12,17,1,35.45,8638656,0.0006486698056531499,13618.954530985544,15
2,12,1,39.31,8575888,0.0,12443.018922283938,9
3,16,1,32.1,8616064,0.000527795398343087,17761.53937559638,15
6,6,1,27.2,8627296,0.0002852506392091888,3786.1972706058737,3
2,23,1,45.76,8635900,0.0,14009.961604137785,9
11,12,1,36.05,8715000,0.0,11930.967202371161,9
4,18,1,32.06,8685054,0.00573409307627456,7004.55980333839,14
4,10,1,37.8,8653324,0.00022319627489168087,11806.833771985788,9
8,10,1,34.7,8653483,0.0002674137506171582,11806.833771985788,9
14,23,1,42.4,8741504,0.0,14009.961604137785,9
3,17,1,37.66,8713598,0.0006486698056531499,13618.954530985544,15
8,12,1,39.2,8697000,0.0010752193062236607,12339.525205790414,6
3,27,1,37.97,8699671,0.0002601289583126559,16052.536518364846,6
1,11,1,36.79,8670226,0.00021049929259648887,17592.016998390987,15
1,26,1,42.0,8700000,0.001100335066430451,12243.369432305199,7
4,13,1,36.83,8715193,0.0015524351315613749,5573.570370915869,9
3,18,1,32.67,8791497,0.00573409307627456,7004.55980333839,14
1,9,1,39.08,8767263,0.0,14219.929287195602,13
2,23,1,42.82,8758112,0.0,14009.961604137785,9
17,17,1,38.0,8790000,0.00024025612000818083,8057.476630819977,8
6,23,1,50.26,8881673,0.0,13805.204170430852,9
2,12,1,38.7,8862300,0.0006998423123496174,6344.425921978766,10
4,15,1,39.47,8898496,0.002088270244195842,6835.296791873763,10
12,17,1,37.17,8879975,0.0006486698056531499,13618.954530985544,15
7,17,1,37.8,8850000,0.0016680155707033614,9191.650294622705,8
2,9,1,34.55,8820625,0.0,14219.929287195602,13
3,9,1,34.4,8850000,0.001021267799253973,9608.896725146162,14
5,18,1,35.21,8904609,0.00573409307627456,7004.55980333839,14
1,11,1,36.95,8952320,0.0005689793907627884,17516.926398682623,15
11,18,1,33.0,8910000,0.00025084837888368053,5846.467099980962,4
5,13,1,33.55,8999999,0.00022607882212796697,12125.948098145518,9
2,23,1,50.67,8925552,0.0,13805.204170430852,9
6,13,1,36.1,8900000,0.00026714932171682066,11593.562182676531,9
2,5,1,45.19,9050133,0.0,20896.022947741138,7
2,5,1,44.71,9050153,0.0,20859.281613282412,7
2,16,1,38.1,9000000,0.001678284797110221,8685.965574314416,9
16,18,1,33.7,9099000,0.00025084837888368053,5846.467099980962,4
12,13,1,37.45,9064888,0.00026305481733129296,11696.858650169766,9
11,16,1,32.2,9045648,0.0004686530498028614,11221.888632838467,7
2,13,1,39.5,9047888,0.0,12436.029890540683,9
2,23,1,36.66,9007891,0.0,11775.989545988597,15
1,11,1,36.28,9023715,0.0005689793907627884,17516.926398682623,15
1,11,1,39.16,9093073,0.0005689793907627884,17516.926398682623,15
2,13,1,40.61,9098888,0.0,12436.029890540683,9
13,13,1,43.71,9069825,0.0015524351315613749,5573.570370915869,9
7,9,1,40.8,9050000,0.0047240439081403535,12704.85263991739,14
2,15,1,47.6,9030896,0.0006096129153284364,9953.492171183058,15
1,9,1,40.1,9082859,0.0,14219.929287195602,13
2,14,1,32.4,9194342,0.0003710789876812801,6270.818078420478,14
15,16,1,38.85,9190714,0.0009040788026774912,13305.568374140676,7
7,13,1,37.48,9199000,0.000931535985444678,5504.60139833392,8
9,12,1,38.6,9100000,0.003271857705661903,7735.675952369882,9
5,24,1,35.94,9155212,0.000677930479723316,16979.104847775117,15
8,9,1,43.6,9100000,0.0,27647.42208442622,18
2,18,1,39.1,9188500,0.00037775752067052915,10907.98021799464,15
17,18,1,35.7,9103500,0.00025084837888368053,5846.467099980962,4
2,9,1,36.07,9120337,0.0,14219.929287195602,13
6,8,1,34.42,9235000,0.0,4911.141740806739,17
4,10,1,40.3,9225633,0.0002674137506171582,11806.833771985788,9
11,12,1,40.54,9213888,0.0,12443.018922283938,9
9,9,1,44.0,9200000,0.0013768688777127606,11087.547442163874,14
5,18,1,35.58,9318402,0.00573409307627456,7004.55980333839,14
5,13,1,46.0,9277740,0.0015524351315613749,5573.570370915869,9
14,16,1,33.29,9325888,0.0004686530498028614,11221.888632838467,7
2,17,1,38.97,9269708,0.0006486698056531499,13618.954530985544,15
13,18,1,31.5,9258768,0.0011680118701997276,4958.649701377589,3
17,18,1,36.5,9307500,0.00025084837888368053,5846.467099980962,4
11,16,1,33.55,9251313,0.0004686530498028614,11221.888632838467,7
1,4,1,38.94,9345600,0.00039638395998703826,13168.393880635933,6
1,15,1,39.03,9350182,0.0004662450017485733,8354.54618603997,15
1,5,1,42.63,9378600,0.0004040844495318558,13073.080330525087,6
2,12,1,35.7,9406950,0.0,6310.062249285818,10
2,12,1,36.5,9398750,0.0,6310.062249285818,10
3,16,1,39.33,9394795,0.000527795398343087,17761.53937559638,15
12,12,1,40.44,9438888,0.0,12443.018922283938,9
12,15,1,37.7,9400080,0.0004662450017485733,8354.54618603997,15
2,3,1,35.8,9400000,0.0006189378092708532,1769.564053324871,3
3,14,1,32.5,9416160,0.0003710789876812801,6270.818078420478,14
11,23,1,50.32,9401821,0.0,14009.961604137785,9
2,23,1,50.67,9412686,0.0,14009.961604137785,9
9,25,1,36.46,9350000,0.0022092997571388586,6516.88336096182,9
5,25,1,47.0,9390000,0.0009667479678438086,9810.43287371186,6
1,5,1,41.0,9500000,0.006537482495270383,2834.960635992602,8
2,24,1,45.4,9525380,0.0003306581076057683,11100.63998759331,9
6,17,1,48.4,9499000,0.0003607265102119681,13480.821768218162,17
13,15,1,36.68,9580000,0.000555595154706774,8458.800578056811,15
9,14,1,38.9,9600000,0.0006181881099273269,5886.598549745063,4
14,24,1,36.54,9624490,0.000677930479723316,16979.104847775117,15
2,24,1,46.6,9603435,0.0003306581076057683,11100.63998759331,9
17,25,1,45.5,9555000,0.0005241168982920676,11837.648570305875,15
2,12,1,34.1,9608016,0.0003710789876812801,6270.818078420478,14
2,14,1,36.0,9635328,0.0003710789876812801,6270.818078420478,14
11,13,1,34.3,9572169,0.0003710789876812801,6270.818078420478,14
12,13,1,32.5,9634560,0.0003710789876812801,6270.818078420478,14
1,16,1,44.9,9700000,0.0005761207156213969,7279.860260749138,15
19,24,1,43.0,9650000,0.0018474936122371993,9221.984810697668,8
13,15,1,35.08,9700000,0.0,8458.800578056811,15
8,13,1,38.36,9691730,0.0015524351315613749,5573.570370915869,9
12,19,1,40.5,9650000,0.0008436785323387238,10369.838824195516,8
4,9,1,38.33,9692757,0.0,14219.929287195602,13
14,15,1,38.67,9755000,0.0003786443978162134,6223.576487337736,4
6,18,1,39.49,9844857,0.00573409307627456,7004.55980333839,14
3,17,1,39.94,9800658,0.0006486698056531499,13618.954530985544,15
1,15,1,40.49,9750194,0.0004662450017485733,8354.54618603997,15
11,18,1,39.3,9825000,0.00025084837888368053,5846.467099980962,4
5,18,1,39.91,9913644,0.00573409307627456,7004.55980333839,14
2,16,1,47.2,9890000,0.0013935802839009483,12380.580080240086,14
1,12,1,40.2,9944849,0.001054454208145571,4968.431631777675,7
3,17,1,33.57,9866659,0.0006486698056531499,13618.954530985544,15
16,35,1,37.0,9850000,0.00043991020746740026,14356.517722025641,15
2,11,1,36.2,9900844,0.0003710789876812801,6270.818078420478,14
4,6,1,37.1,9935380,0.0012977451497022832,4135.514778593039,14
16,25,1,40.5,9900000,0.0007462524528435942,8368.926394051688,9
2,17,1,47.4,9900000,0.0006327398989821665,9635.605240885485,8
7,19,1,38.5,9900000,0.0010532361187623168,10104.954769167618,7
15,15,1,32.06,10034780,0.0002374534952760344,4178.483754247512,4
12,12,1,45.1,10025730,0.0009755093336249015,12031.044755589239,7
14,25,1,37.7,9950000,0.0007002380274801048,11211.91476148315,7
3,10,1,34.5,9990000,0.0008111979058960016,7911.875279368751,6
4,16,1,36.82,10032384,0.0004686530498028614,11221.888632838467,7
5,17,1,42.0,9950000,0.0013345287077224748,7594.765418480114,7
1,12,1,40.5,10052573,0.001054454208145571,4968.431631777675,7
